vintage,soc_code,employment,wage,bill,basis
2017,31-2012,7260.0,33652.74104683196,244318900.0,sum of states
2017,31-2021,90680.0,57322.40736656374,5197995900.0,sum of states
2017,31-2022,49330.0,27877.528887086966,1375198500.0,sum of states
2017,31-9011,103530.0,44901.30493576741,4648632100.0,sum of states
2017,31-9091,339770.0,38559.215645878096,13101264700.0,sum of states
2017,31-9092,647010.0,33569.96120616374,21720100600.0,sum of states
2017,31-9093,54200.0,36989.0184501845,2004804800.0,sum of states
2017,31-9094,55710.0,36368.023694130316,2026062600.0,sum of states
2017,31-9095,35760.0,28797.603467561523,1029802300.0,sum of states
2017,31-9096,84650.0,27502.923803898404,2328122500.0,sum of states
2017,31-9097,122710.0,34697.76057371037,4257762200.0,sum of states
2017,31-9099,89970.0,38560.915860842506,3469325600.0,sum of states
2017,33-1011,41750.0,66453.14730538923,2774418900.0,sum of states
2017,33-1012,102570.0,87154.1464365799,8939400800.0,sum of states
2017,33-1021,58310.0,78666.98679471789,4587072000.0,sum of states
2017,33-2011,319080.0,51546.328193556474,16447402400.0,sum of states
2017,33-2021,11330.0,62240.211827007945,705181600.0,sum of states
2017,33-2022,1480.0,46229.12162162162,68419100.0,sum of states
2017,33-3011,17990.0,44963.82990550306,808899300.0,sum of states
2017,33-3012,425250.0,47619.320399764845,20250116000.0,sum of states
2017,33-3021,102660.0,81856.65108123905,8403403800.0,sum of states
2017,33-3031,4130.0,59769.27360774818,246847100.0,sum of states
2017,33-3051,655830.0,63500.69941905677,41645663700.0,sum of states
2017,33-3052,4430.0,72476.20767494357,321069600.0,sum of states
2017,33-9011,12420.0,37501.4653784219,465768200.0,sum of states
2017,33-9021,25290.0,53478.69118228549,1352476100.0,sum of states
2017,33-9031,9860.0,35495.314401622716,349983800.0,sum of states
2017,33-9032,1132640.0,30441.86105028959,34479669500.0,sum of states
2017,33-9092,139280.0,23546.23348650201,3279519400.0,sum of states
2017,33-9093,40160.0,40771.91484063745,1637400100.0,sum of states
2017,33-9099,135460.0,33853.315369850876,4585770100.0,sum of states
2017,35-1011,132510.0,49524.80944834352,6562532500.0,sum of states
2017,35-1012,936710.0,35350.546060146684,33113210000.0,sum of states
2017,35-2011,507090.0,21561.578812439606,10933661000.0,sum of states
2017,35-2012,408130.0,27370.711783010316,11170808600.0,sum of states
2017,35-2013,30.0,27880.0,836400.0,sum of states
2017,35-2014,1284720.0,26392.674201382404,33907196400.0,sum of states
2017,35-2015,169010.0,23714.41157327969,4007972700.0,sum of states
2017,35-2019,15340.0,29908.735332464144,458800000.0,sum of states
2017,35-2021,842330.0,23830.06600738428,20072779500.0,sum of states
2017,35-3031,2599350.0,25240.032084944312,65607677400.0,sum of states
2017,35-3041,264880.0,24142.89791603745,6394970800.0,sum of states
2017,35-9011,413220.0,23155.340012584096,9568249600.0,sum of states
2017,35-9021,506230.0,22193.56656065425,11235049200.0,sum of states
2017,35-9031,385170.0,22177.56003842459,8542130800.0,sum of states
2017,35-9099,48500.0,24430.381443298967,1184873500.0,sum of states
2017,37-1011,156400.0,42257.748721227625,6609111900.0,sum of states
2017,37-1012,101030.0,49832.616054637234,5034589200.0,sum of states
2017,37-2011,2194730.0,27786.25288759893,60983322800.0,sum of states
2017,37-2012,927370.0,24608.327636218553,22821024800.0,sum of states
2017,37-2019,6050.0,31298.80991735537,189357800.0,sum of states
2017,37-2021,75630.0,36512.238529683986,2761420600.0,sum of states
2017,37-3011,919620.0,29626.984515343294,27245567500.0,sum of states
2017,37-3012,24360.0,37370.68144499179,910349800.0,sum of states
2017,37-3013,37780.0,38183.912122816306,1442588200.0,sum of states
2017,37-3019,11020.0,33947.34119782214,374099700.0,sum of states
2017,39-2011,13180.0,35122.89833080425,462919800.0,sum of states
2017,39-2021,191080.0,25151.56740632196,4805961500.0,sum of states
2017,39-3011,88920.0,22981.611560953665,2043524900.0,sum of states
2017,39-3012,9020.0,28359.578713968956,255803400.0,sum of states
2017,39-3019,8950.0,29822.022346368714,266907100.0,sum of states
2017,39-3021,3880.0,25367.91237113402,98427500.0,sum of states
2017,39-3031,124440.0,22494.860977177756,2799260500.0,sum of states
2017,39-3091,304810.0,22799.89009546931,6949634500.0,sum of states
2017,39-3092,5860.0,48480.955631399316,284098400.0,sum of states
2017,39-3093,17890.0,25668.21688093907,459204400.0,sum of states
2017,39-3099,3600.0,30066.916666666668,108240900.0,sum of states
2017,39-4011,2880.0,45146.875,130023000.0,sum of states
2017,39-4021,35040.0,27045.34817351598,947669000.0,sum of states
2017,39-4031,25220.0,56228.92149088025,1418093400.0,sum of states
2017,39-5011,13480.0,29137.47774480712,392773200.0,sum of states
2017,39-5012,353210.0,30462.980379943943,10759829300.0,sum of states
2017,39-5091,2990.0,72193.21070234114,215857700.0,sum of states
2017,39-5092,102860.0,24942.297297297297,2565564700.0,sum of states
2017,39-5093,12490.0,21420.304243394716,267539600.0,sum of states
2017,39-5094,44610.0,34814.76574759022,1553086700.0,sum of states
2017,39-6011,43150.0,25987.330243337197,1121353300.0,sum of states
2017,39-6012,36000.0,32602.191666666666,1173678900.0,sum of states
2017,39-7010,46920.0,29053.563512361467,1363193200.0,sum of states
2017,39-9011,564490.0,23742.501195769633,13402404500.0,sum of states
2017,39-9031,280200.0,43706.793004996434,12246643400.0,sum of states
2017,39-9032,353910.0,27912.73063773276,9878594500.0,sum of states
2017,39-9041,110330.0,28810.340795794436,3178644900.0,sum of states
2017,39-9099,54750.0,27641.565296803652,1513375700.0,sum of states
2017,41-1011,1212930.0,43418.75821358199,52663914400.0,sum of states
2017,41-1012,253660.0,83071.90254671608,21072018800.0,sum of states
2017,41-2011,3599640.0,22092.458718094033,79524898100.0,sum of states
2017,41-2012,19670.0,25829.62887646162,508068800.0,sum of states
2017,41-2021,447090.0,29711.636583238273,13283775600.0,sum of states
2017,41-2022,254500.0,32771.97524557957,8340467700.0,sum of states
2017,41-2031,4484400.0,27386.78333779324,122813291200.0,sum of states
2017,41-3011,137270.0,60863.95279376412,8354794800.0,sum of states
2017,41-3021,388400.0,66795.5623069001,25943396400.0,sum of states
2017,41-3031,389850.0,97400.04771065795,37971408600.0,sum of states
2017,41-3041,67770.0,40760.09886380404,2762311900.0,sum of states
2017,41-3091,1007080.0,62958.74309886007,63404491000.0,sum of states
2017,41-4011,323270.0,91804.76815046246,29677727400.0,sum of states
2017,41-4012,1399170.0,67745.71624606017,94787773800.0,sum of states
2017,41-9011,83290.0,31088.14263416977,2589331400.0,sum of states
2017,41-9012,1190.0,39910.924369747896,47494000.0,sum of states
2017,41-9021,37830.0,75921.53053132434,2872111500.0,sum of states
2017,41-9022,148380.0,59629.01671384284,8847753500.0,sum of states
2017,41-9031,70330.0,106923.77648229773,7519949200.0,sum of states
2017,41-9041,188690.0,27666.339498648576,5220361600.0,sum of states
2017,41-9091,5550.0,28097.297297297297,155940000.0,sum of states
2017,41-9099,87040.0,40141.80721507353,3493942900.0,sum of states
2017,43-1011,1475670.0,58282.86710443392,86006278500.0,sum of states
2017,43-2011,79140.0,30374.53879201415,2403841000.0,sum of states
2017,43-2021,5100.0,37806.0,192810600.0,sum of states
2017,43-2099,1190.0,41912.94117647059,49876400.0,sum of states
2017,43-3011,274410.0,37515.413068036876,10294604500.0,sum of states
2017,43-3021,480300.0,38316.99875078076,18403654500.0,sum of states
2017,43-3031,1541510.0,41007.01539399679,63212724300.0,sum of states
2017,43-3041,16190.0,28086.53489808524,454721000.0,sum of states
2017,43-3051,153970.0,44836.42852503734,6903464900.0,sum of states
2017,43-3061,71220.0,42169.86099410278,3003337500.0,sum of states
2017,43-3071,494660.0,28827.626854809365,14259873900.0,sum of states
2017,43-3099,31990.0,42597.542982181934,1362695400.0,sum of states
2017,43-4011,57790.0,52800.39453192594,3051334800.0,sum of states
2017,43-4021,5550.0,37380.82882882883,207463600.0,sum of states
2017,43-4031,133330.0,39755.24038100953,5300566200.0,sum of states
2017,43-4041,31010.0,39354.14704933892,1220372100.0,sum of states
2017,43-4051,2783810.0,35580.44550454234,99049200000.0,sum of states
2017,43-4061,135830.0,44256.18199219613,6011317200.0,sum of states
2017,43-4071,119410.0,32159.918767272422,3840215900.0,sum of states
2017,43-4081,254990.0,24232.793835052355,6179120100.0,sum of states
2017,43-4111,190040.0,34552.545253630815,6566365700.0,sum of states
2017,43-4121,94170.0,28120.27715833068,2648086500.0,sum of states
2017,43-4131,228600.0,40527.75371828522,9264644500.0,sum of states
2017,43-4141,41810.0,36471.915809614926,1524890800.0,sum of states
2017,43-4151,162190.0,35648.552315185894,5781838700.0,sum of states
2017,43-4161,136120.0,40527.026153394065,5516538800.0,sum of states
2017,43-4171,1018800.0,29605.155477031803,30161732400.0,sum of states
2017,43-4181,138320.0,39684.77660497397,5489198300.0,sum of states
2017,43-4199,163230.0,40530.235863505484,6615750400.0,sum of states
2017,43-5011,90220.0,44532.340944358235,4017707800.0,sum of states
2017,43-5021,79470.0,29697.508493771234,2360061000.0,sum of states
2017,43-5031,95760.0,41954.06223893066,4017521000.0,sum of states
2017,43-5032,199520.0,42069.27826784282,8393662400.0,sum of states
2017,43-5041,31730.0,42287.19193192562,1341772600.0,sum of states
2017,43-5051,83670.0,49748.296880602364,4162440000.0,sum of states
2017,43-5052,338060.0,50025.12512571733,16911493800.0,sum of states
2017,43-5053,112520.0,50148.83398506932,5642746800.0,sum of states
2017,43-5061,337490.0,48953.85107706895,16521435200.0,sum of states
2017,43-5071,674870.0,33739.33113043994,22769662400.0,sum of states
2017,43-5111,72720.0,32294.217546754677,2348435500.0,sum of states
2017,43-6011,605610.0,58974.99545912386,35715847000.0,sum of states
2017,43-6012,186520.0,47850.16137679605,8925012100.0,sum of states
2017,43-6013,582200.0,35745.02696667812,20810754700.0,sum of states
2017,43-6014,2277580.0,36777.51903335997,83763741800.0,sum of states
2017,43-9021,181810.0,32395.37759199164,5889803600.0,sum of states
2017,43-9022,68160.0,40453.36707746479,2757301500.0,sum of states
2017,43-9031,11890.0,45137.45164003364,536684300.0,sum of states
2017,43-9041,268700.0,41013.24823222925,11020259800.0,sum of states
2017,43-9051,85710.0,31193.509508808773,2673595700.0,sum of states
2017,43-9061,2992080.0,33807.755908932915,101155510300.0,sum of states
2017,43-9071,54890.0,33179.59191109492,1821227800.0,sum of states
2017,43-9081,9160.0,40469.79257641921,370703300.0,sum of states
2017,43-9111,9160.0,48243.68995633188,441912200.0,sum of states
2017,43-9199,209640.0,37286.52594924633,7816747300.0,sum of states
2017,45-1011,20670.0,50075.999032414125,1035070900.0,sum of states
2017,45-2011,12300.0,45329.86178861788,557557300.0,sum of states
2017,45-2021,940.0,44533.40425531915,41861400.0,sum of states
2017,45-2041,37040.0,24702.67818574514,914987200.0,sum of states
2017,45-2091,25790.0,31394.435827840247,809662500.0,sum of states
2017,45-2092,279200.0,24962.49570200573,6969528800.0,sum of states
2017,45-2093,34140.0,27810.97539543058,949466700.0,sum of states
2017,45-2099,4730.0,35755.58139534884,169123900.0,sum of states
2017,45-4011,5710.0,30574.868651488618,174582500.0,sum of states
2017,45-4021,4030.0,49544.24317617866,199663300.0,sum of states
2017,45-4022,25860.0,39843.0162412993,1030340400.0,sum of states
2017,45-4023,2420.0,38849.545454545456,94015900.0,sum of states
2017,45-4029,2690.0,40301.85873605948,108412000.0,sum of states
2017,47-1011,559600.0,68976.27555396712,38599123800.0,sum of states
2017,47-2011,13900.0,63150.460431654676,877791400.0,sum of states
2017,47-2021,64900.0,53268.285053929125,3457111700.0,sum of states
2017,47-2022,9920.0,42345.83669354839,420070700.0,sum of states
2017,47-2031,696390.0,49513.39364436595,34480632200.0,sum of states
2017,47-2041,25270.0,44467.05184012663,1123682400.0,sum of states
2017,47-2042,10550.0,44466.14218009479,469117800.0,sum of states
2017,47-2043,2500.0,39284.92,98212300.0,sum of states
2017,47-2044,38490.0,46339.14263445051,1783593600.0,sum of states
2017,47-2051,179830.0,45345.827726185846,8154540200.0,sum of states
2017,47-2053,1190.0,46435.294117647056,55258000.0,sum of states
2017,47-2071,49730.0,43786.07279308265,2177481400.0,sum of states
2017,47-2072,2970.0,63602.22222222222,188898600.0,sum of states
2017,47-2073,367270.0,51744.306096332395,19004131300.0,sum of states
2017,47-2081,96220.0,49232.812305134066,4737181200.0,sum of states
2017,47-2082,17070.0,55976.59050966608,955520400.0,sum of states
2017,47-2111,633020.0,57829.970775015005,36607528100.0,sum of states
2017,47-2121,47030.0,47500.82500531575,2233963800.0,sum of states
2017,47-2131,30740.0,40407.32270657124,1242121100.0,sum of states
2017,47-2132,23680.0,50660.20692567567,1199633700.0,sum of states
2017,47-2141,222140.0,41782.420545601875,9281546900.0,sum of states
2017,47-2142,1270.0,40544.566929133856,51491600.0,sum of states
2017,47-2151,38460.0,43007.36609464379,1654063300.0,sum of states
2017,47-2152,429000.0,57013.964335664336,24458990700.0,sum of states
2017,47-2161,22320.0,45759.99551971326,1021363100.0,sum of states
2017,47-2171,17670.0,54193.0220713073,957590700.0,sum of states
2017,47-2181,121230.0,42689.99010146003,5175307500.0,sum of states
2017,47-2211,132730.0,52024.341897084305,6905190900.0,sum of states
2017,47-2221,74750.0,56749.355183946485,4242014300.0,sum of states
2017,47-2231,7690.0,42977.38621586476,330496100.0,sum of states
2017,47-3011,24130.0,34979.83423124741,844063400.0,sum of states
2017,47-3012,34250.0,30882.496350364963,1057725500.0,sum of states
2017,47-3013,71990.0,31872.958744270036,2294534300.0,sum of states
2017,47-3014,9470.0,30702.05913410771,290748500.0,sum of states
2017,47-3015,54900.0,31725.196721311477,1741713300.0,sum of states
2017,47-3016,7910.0,29792.27560050569,235656900.0,sum of states
2017,47-3019,23110.0,31529.757680657724,728652700.0,sum of states
2017,47-4011,99320.0,61857.6832460733,6143705100.0,sum of states
2017,47-4021,22500.0,76067.28,1711513800.0,sum of states
2017,47-4031,18860.0,36298.06468716861,684581500.0,sum of states
2017,47-4041,42910.0,46283.61454206479,1986029900.0,sum of states
2017,47-4051,151950.0,39537.69595261599,6007752900.0,sum of states
2017,47-4061,13150.0,57392.007604562736,754704900.0,sum of states
2017,47-4071,25870.0,40607.45264785466,1050514800.0,sum of states
2017,47-4090,33690.0,42367.20391807658,1427351100.0,sum of states
2017,47-5011,8810.0,47451.71396140749,418049600.0,sum of states
2017,47-5012,14450.0,56032.35986159169,809667600.0,sum of states
2017,47-5013,38520.0,53412.65057113188,2057455300.0,sum of states
2017,47-5023,17290.0,47449.33487565067,820399000.0,sum of states
2017,47-5041,9190.0,55018.15016322089,505616800.0,sum of states
2017,47-5049,1770.0,49982.259887005646,88468600.0,sum of states
2017,47-5051,3310.0,35908.549848942595,118857300.0,sum of states
2017,47-5071,47820.0,39854.67168548724,1905850400.0,sum of states
2017,47-5081,14750.0,36844.36610169491,543454400.0,sum of states
2017,47-5099,3620.0,50686.21546961326,183484100.0,sum of states
2017,49-1011,462930.0,67983.99758062774,31471832000.0,sum of states
2017,49-2011,96780.0,39815.58689811944,3853352500.0,sum of states
2017,49-2021,13830.0,55835.169920462766,772200400.0,sum of states
2017,49-2022,234250.0,54970.59509071505,12876861900.0,sum of states
2017,49-2091,15090.0,61876.62027833002,933718200.0,sum of states
2017,49-2092,17210.0,45973.57931435212,791205300.0,sum of states
2017,49-2093,7600.0,61500.86842105263,467406600.0,sum of states
2017,49-2094,64890.0,58051.35460009246,3766952400.0,sum of states
2017,49-2095,24300.0,77069.44444444444,1872787500.0,sum of states
2017,49-2096,9860.0,35316.227180527385,348218000.0,sum of states
2017,49-2097,22620.0,38264.58885941644,865545000.0,sum of states
2017,49-2098,68030.0,46843.99823607232,3186797200.0,sum of states
2017,49-3011,123750.0,62691.66868686869,7758094000.0,sum of states
2017,49-3021,144700.0,45540.74429854872,6589745700.0,sum of states
2017,49-3022,16470.0,35861.67577413479,590641800.0,sum of states
2017,49-3023,642900.0,42526.822211852545,27340494000.0,sum of states
2017,49-3031,261600.0,47898.99808868502,12530377900.0,sum of states
2017,49-3041,34400.0,40873.36627906977,1406043800.0,sum of states
2017,49-3042,126110.0,52291.56926492744,6594489800.0,sum of states
2017,49-3043,14520.0,56013.93939393939,813322400.0,sum of states
2017,49-3051,20890.0,41216.27094303494,861007900.0,sum of states
2017,49-3052,15580.0,38294.672657252886,596631000.0,sum of states
2017,49-3053,31290.0,35975.58964525408,1125676200.0,sum of states
2017,49-3091,10420.0,29710.940499040305,309588000.0,sum of states
2017,49-3092,12570.0,39586.49164677804,497602200.0,sum of states
2017,49-3093,112690.0,28459.09574940101,3207055500.0,sum of states
2017,49-9011,18040.0,41451.67405764967,747788200.0,sum of states
2017,49-9012,44490.0,58283.05012362329,2593012900.0,sum of states
2017,49-9021,307800.0,49375.390188434045,15197745100.0,sum of states
2017,49-9031,28720.0,40778.87534818942,1171169300.0,sum of states
2017,49-9041,345130.0,52870.48126792803,18247189200.0,sum of states
2017,49-9043,83770.0,47109.56308941149,3946368100.0,sum of states
2017,49-9044,38630.0,54767.13694020192,2115654500.0,sum of states
2017,49-9045,990.0,49710.30303030303,49213200.0,sum of states
2017,49-9051,117130.0,68407.13480747887,8012527700.0,sum of states
2017,49-9052,104360.0,56015.062284400155,5845731900.0,sum of states
2017,49-9061,1750.0,39921.25714285715,69862200.0,sum of states
2017,49-9062,42680.0,51959.55482661668,2217633800.0,sum of states
2017,49-9063,6720.0,38206.770833333336,256749500.0,sum of states
2017,49-9064,1160.0,40328.18965517241,46780700.0,sum of states
2017,49-9069,10520.0,56771.226235741444,597233300.0,sum of states
2017,49-9071,1355800.0,40167.36318041009,54458911000.0,sum of states
2017,49-9081,2490.0,58608.072289156626,145934100.0,sum of states
2017,49-9091,33680.0,35186.87054631829,1185093800.0,sum of states
2017,49-9092,2000.0,54514.75,109029500.0,sum of states
2017,49-9094,16970.0,42828.49734826164,726799600.0,sum of states
2017,49-9095,1440.0,31663.125,45594900.0,sum of states
2017,49-9096,19260.0,49524.58463136033,953843500.0,sum of states
2017,49-9097,2520.0,70957.97619047618,178814100.0,sum of states
2017,49-9098,113390.0,30300.62262986154,3435787600.0,sum of states
2017,49-9099,145820.0,42594.49663969277,6211129500.0,sum of states
2017,51-1011,613390.0,62514.42018943902,38345720200.0,sum of states
2017,51-2011,24320.0,54612.30263157895,1328171200.0,sum of states
2017,51-2021,12440.0,35113.57717041801,436812900.0,sum of states
2017,51-2028,264160.0,34835.58335857056,9202167700.0,sum of states
2017,51-2031,36280.0,44542.66538037486,1616007900.0,sum of states
2017,51-2041,76150.0,40259.8043335522,3065784100.0,sum of states
2017,51-3011,184750.0,27824.060081190797,5140495100.0,sum of states
2017,51-3021,133160.0,32310.868128567137,4302515200.0,sum of states
2017,51-3022,149950.0,26422.724908302767,3962087600.0,sum of states
2017,51-3023,65450.0,27950.94881588999,1829389600.0,sum of states
2017,51-3091,20270.0,31722.422298963986,643013500.0,sum of states
2017,51-3092,152460.0,30787.777777777777,4693904600.0,sum of states
2017,51-3093,32620.0,30284.947884733294,987895000.0,sum of states
2017,51-3099,43090.0,26394.502204687862,1137339100.0,sum of states
2017,51-4021,72990.0,36054.201945471985,2631596200.0,sum of states
2017,51-4022,17080.0,40510.649882903985,691921900.0,sum of states
2017,51-4023,24670.0,39703.32792865829,979481100.0,sum of states
2017,51-4031,189190.0,34714.900364712725,6567712000.0,sum of states
2017,51-4032,10740.0,41009.27374301676,440439600.0,sum of states
2017,51-4033,74590.0,35524.63332886446,2649782400.0,sum of states
2017,51-4034,29230.0,40374.057475196714,1180133700.0,sum of states
2017,51-4035,15080.0,42926.81034482759,647336300.0,sum of states
2017,51-4041,379030.0,44126.55357095745,16725287600.0,sum of states
2017,51-4051,16550.0,41578.561933534744,688125200.0,sum of states
2017,51-4052,6190.0,40273.82875605816,249295000.0,sum of states
2017,51-4061,5020.0,55631.17529880478,279268500.0,sum of states
2017,51-4062,2820.0,45680.95744680851,128820300.0,sum of states
2017,51-4071,13330.0,36531.08027006752,486959300.0,sum of states
2017,51-4072,151480.0,33431.38170055453,5064185700.0,sum of states
2017,51-4081,121640.0,36549.39493587636,4445868400.0,sum of states
2017,51-4111,71960.0,52345.68788215675,3766795700.0,sum of states
2017,51-4121,378520.0,43348.56916411286,16408300400.0,sum of states
2017,51-4122,38640.0,38858.16511387163,1501479500.0,sum of states
2017,51-4191,18210.0,38947.380560131794,709231800.0,sum of states
2017,51-4192,6650.0,46287.41353383459,307811300.0,sum of states
2017,51-4193,36610.0,34185.23627424201,1251521500.0,sum of states
2017,51-4194,7480.0,39219.786096256685,293364000.0,sum of states
2017,51-4199,22180.0,37264.296663660956,826522100.0,sum of states
2017,51-5111,31290.0,41415.96356663471,1295905500.0,sum of states
2017,51-5112,171830.0,37792.5664901356,6493896700.0,sum of states
2017,51-5113,48830.0,33980.51607618268,1659268600.0,sum of states
2017,51-6011,210560.0,23744.490406534955,4999639900.0,sum of states
2017,51-6021,42960.0,23032.209031657356,989463700.0,sum of states
2017,51-6041,5990.0,27331.96994991653,163718500.0,sum of states
2017,51-6042,1900.0,28998.78947368421,55097700.0,sum of states
2017,51-6051,4740.0,26749.345991561182,126791900.0,sum of states
2017,51-6052,15250.0,32725.370491803278,499061900.0,sum of states
2017,51-6061,8800.0,29060.340909090908,255731000.0,sum of states
2017,51-6062,13610.0,28386.392358559882,386338800.0,sum of states
2017,51-6063,19470.0,29220.69337442219,568926900.0,sum of states
2017,51-6064,29970.0,28856.836836836836,864839400.0,sum of states
2017,51-6091,16550.0,34992.664652567975,579128600.0,sum of states
2017,51-6092,4530.0,50245.3642384106,227611500.0,sum of states
2017,51-6093,31720.0,34997.59773013871,1110123800.0,sum of states
2017,51-6099,11260.0,31216.34103019538,351496000.0,sum of states
2017,51-7011,98220.0,35664.14681327632,3502932500.0,sum of states
2017,51-7021,17050.0,33100.10557184751,564356800.0,sum of states
2017,51-7031,110.0,49510.90909090909,5446200.0,sum of states
2017,51-7032,320.0,51693.4375,16541900.0,sum of states
2017,51-7041,51870.0,30668.228262965105,1590761000.0,sum of states
2017,51-7042,76800.0,30182.338541666668,2318003600.0,sum of states
2017,51-7099,5420.0,33329.64944649446,180646700.0,sum of states
2017,51-8011,1600.0,86919.5625,139071300.0,sum of states
2017,51-8012,11460.0,82643.02792321116,947089100.0,sum of states
2017,51-8013,34020.0,75987.810111699,2585105300.0,sum of states
2017,51-8021,31700.0,62771.55520504732,1989858300.0,sum of states
2017,51-8031,117950.0,47965.07672742687,5657480800.0,sum of states
2017,51-8091,28600.0,61186.16433566433,1749924300.0,sum of states
2017,51-8092,14720.0,69524.76222826086,1023404500.0,sum of states
2017,51-8093,35260.0,68568.9733408962,2417742000.0,sum of states
2017,51-8099,11370.0,56592.59454705365,643457800.0,sum of states
2017,51-9011,77120.0,50741.932053941906,3913217800.0,sum of states
2017,51-9012,48020.0,42570.31445231153,2044226500.0,sum of states
2017,51-9021,31470.0,37068.73530346362,1166553100.0,sum of states
2017,51-9022,25200.0,30960.488095238095,780204300.0,sum of states
2017,51-9023,131320.0,38569.32378921718,5064923600.0,sum of states
2017,51-9031,11980.0,30348.355592654425,363573300.0,sum of states
2017,51-9032,58290.0,34635.34053868588,2018894000.0,sum of states
2017,51-9041,73500.0,35488.68163265306,2608418100.0,sum of states
2017,51-9051,17420.0,39224.075774971294,683283400.0,sum of states
2017,51-9061,541110.0,40982.62442017335,22176107900.0,sum of states
2017,51-9071,25300.0,42171.57312252965,1066940800.0,sum of states
2017,51-9081,35190.0,41944.563796533104,1476029200.0,sum of states
2017,51-9082,12970.0,40263.98612181958,522223900.0,sum of states
2017,51-9083,30230.0,33693.31458815746,1018548900.0,sum of states
2017,51-9111,389030.0,31873.536231138987,12399761800.0,sum of states
2017,51-9123,12670.0,32970.72612470402,417739100.0,sum of states
2017,51-9141,17790.0,38704.204609331086,688547800.0,sum of states
2017,51-9151,22030.0,32913.30912392192,725080200.0,sum of states
2017,51-9191,14910.0,34159.68477531858,509320900.0,sum of states
2017,51-9192,17020.0,32262.309048178613,549104500.0,sum of states
2017,51-9193,8210.0,33403.66626065774,274244100.0,sum of states
2017,51-9194,8270.0,33281.99516324063,275242100.0,sum of states
2017,51-9195,38830.0,33972.67834148854,1319159100.0,sum of states
2017,51-9196,94000.0,39697.86170212766,3731599000.0,sum of states
2017,51-9197,13560.0,40453.54719764012,548550100.0,sum of states
2017,51-9198,402860.0,28030.671697363847,11292436400.0,sum of states
2017,51-9199,254450.0,32708.469247396344,8322670000.0,sum of states
2017,53-2011,68800.0,156346.64970930232,10756649500.0,sum of states
2017,53-2012,37890.0,89435.19398258116,3388699500.0,sum of states
2017,53-2021,18330.0,119712.30769230769,2194326600.0,sum of states
2017,53-2022,8730.0,56656.49484536082,494611200.0,sum of states
2017,53-2031,88510.0,51219.232855044625,4533414300.0,sum of states
2017,53-3011,15010.0,26403.784143904064,396320800.0,sum of states
2017,53-3031,427100.0,29060.96651837977,12411938800.0,sum of states
2017,53-3032,1756800.0,44380.391450364295,77967471700.0,sum of states
2017,53-3033,883150.0,35520.04597180547,31369528600.0,sum of states
2017,53-3099,55890.0,32539.92485238862,1818656400.0,sum of states
2017,53-4011,23780.0,67013.37678721616,1593578100.0,sum of states
2017,53-4013,3200.0,49449.53125,158238500.0,sum of states
2017,53-4031,33370.0,63363.356308061135,2114435200.0,sum of states
2017,53-4041,9850.0,65439.00507614213,644574200.0,sum of states
2017,53-4099,1400.0,65096.71428571428,91135400.0,sum of states
2017,53-5011,27820.0,47220.32710280374,1313669500.0,sum of states
2017,53-5021,31520.0,81983.62944162436,2584124000.0,sum of states
2017,53-5022,1490.0,41090.536912751675,61224900.0,sum of states
2017,53-5031,5930.0,80829.05564924114,479316300.0,sum of states
2017,53-6011,2710.0,48008.59778597786,130103300.0,sum of states
2017,53-6021,146740.0,24263.85579937304,3560478200.0,sum of states
2017,53-6030,118770.0,25095.31194746148,2980570200.0,sum of states
2017,53-6041,6600.0,49364.545454545456,325806000.0,sum of states
2017,53-6051,28960.0,74473.96754143646,2156766100.0,sum of states
2017,53-6061,19240.0,33343.191268191265,641523000.0,sum of states
2017,53-6099,32840.0,38866.71741778319,1276383000.0,sum of states
2017,53-7011,26410.0,34434.339265429764,909410900.0,sum of states
2017,53-7031,900.0,48004.444444444445,43204000.0,sum of states
2017,53-7041,1850.0,48201.51351351351,89172800.0,sum of states
2017,53-7051,573210.0,35301.20060710734,20235001200.0,sum of states
2017,53-7061,374350.0,25762.550287164417,9644210700.0,sum of states
2017,53-7062,2722300.0,29666.71997942916,80761711800.0,sum of states
2017,53-7063,72310.0,30755.23302447794,2223910900.0,sum of states
2017,53-7064,697800.0,25378.86041845801,17709368800.0,sum of states
2017,53-7065,2066010.0,27376.46623201243,56560053000.0,sum of states
2017,53-7071,2770.0,61931.08303249098,171549100.0,sum of states
2017,53-7072,10240.0,46681.26953125,478016200.0,sum of states
2017,53-7073,11020.0,53232.5499092559,586622700.0,sum of states
2017,53-7081,115940.0,38595.41400724513,4474752300.0,sum of states
2017,53-7121,8280.0,39304.67391304348,325442700.0,sum of states
2017,53-7199,24680.0,35181.21961102107,868272500.0,sum of states
2018,11-1011,195240.0,200584.2230075804,39162063700.0,sum of states
2018,11-1021,2298080.0,123716.2387297222,284309813900.0,sum of states
2018,11-1031,37970.0,48527.785093494866,1842600000.0,sum of states
2018,11-2011,22410.0,135479.09415439537,3036086500.0,sum of states
2018,11-2021,241250.0,147024.01533678756,35469543700.0,sum of states
2018,11-2022,377260.0,140053.99618300376,52836770600.0,sum of states
2018,11-2030,70920.0,130609.19063733784,9262803800.0,sum of states
2018,11-3021,392850.0,152595.99923634974,59947338300.0,sum of states
2018,11-3031,612370.0,146374.21787481423,89635179800.0,sum of states
2018,11-3051,182420.0,113347.60936300844,20676870900.0,sum of states
