cip_code,destinations,link,eloundou_beta,felten_aioe
14.3201,4,nces_crosswalk,0.4684191034841559,0.9549260052567597
14.3301,5,nces_crosswalk,0.49092348579907186,1.1311255962489817
14.3401,3,nces_crosswalk,0.49045798669782004,0.8685729673420164
14.3501,4,nces_crosswalk,0.4879865962255128,0.8941903947072845
14.3601,5,nces_crosswalk,0.5158487847395473,1.0780179075814287
14.3701,3,nces_crosswalk,0.5647422168463455,1.3619310958558277
14.3801,5,nces_crosswalk,0.4941390106093559,0.7904792733056766
14.3901,4,nces_crosswalk,0.4901944290102389,0.875486850480175
14.4001,4,nces_crosswalk,0.4890593721613414,0.8914368714393922
14.4101,5,nces_crosswalk,0.5138350942792442,0.9693401427221586
14.4201,3,nces_crosswalk,0.49045798669782004,0.8685729673420164
14.4301,4,nces_crosswalk,0.4890593721613414,0.8914368714393922
14.4401,4,nces_crosswalk,0.4890593721613414,0.8914368714393922
14.4501,4,nces_crosswalk,0.49632916655614545,0.8749430821585098
14.4701,5,nces_crosswalk,0.5289620198332172,0.9732877116708452
14.4801,3,nces_crosswalk,0.49045798669782004,0.8685729673420164
14.4802,3,nces_crosswalk,0.49045798669782004,0.8685729673420164
14.4899,3,nces_crosswalk,0.49045798669782004,0.8685729673420164
14.9999,4,nces_crosswalk,0.48969758349940645,0.8747868772732484
15.0000,4,nces_crosswalk,0.46140174081628527,0.509394735920189
15.0001,3,nces_crosswalk,0.34921565683342126,0.35136660967421535
15.0101,3,nces_crosswalk,0.4682862734658331,0.7377668657850528
15.0201,2,nces_crosswalk,0.5576623461639173,0.8775000259230165
15.0303,6,nces_crosswalk,0.4062040250228382,0.23664946002366566
15.0304,1,nces_crosswalk,0.2391304347826087,0.1941278
15.0305,1,nces_crosswalk,0.4166666666666667,0.3515252
15.0306,2,nces_crosswalk,0.4430856553147575,0.4400775497213622
15.0307,3,nces_crosswalk,0.3574849028623738,0.24382828859060404
15.0399,1,nces_crosswalk,0.4166666666666667,0.3515252
15.0401,3,nces_crosswalk,0.2811277227121604,-0.05271190365311309
15.0403,2,nces_crosswalk,0.49556802846276526,0.34663001961722484
15.0404,3,nces_crosswalk,0.3972071596525745,-0.3040507
15.0405,1,nces_crosswalk,0.3942307692307692,-0.3040507
15.0406,2,nces_crosswalk,0.4135197608536967,0.25957275564392224
15.0407,1,nces_crosswalk,0.3942307692307692,-0.3040507
15.0499,1,nces_crosswalk,0.3942307692307692,-0.3040507
15.0501,2,nces_crosswalk,0.11775572179838531,-0.7159742569953153
15.0506,3,nces_crosswalk,0.20712256805071175,-0.40265387456639185
15.0507,2,nces_crosswalk,0.4323024393446928,0.0438054
15.0508,3,nces_crosswalk,0.25547787574773473,-0.548997797230047
15.0599,1,nces_crosswalk,0.2391304347826087,0.1941278
15.0607,1,nces_crosswalk,0.2391304347826087,0.1941278
15.0611,1,nces_crosswalk,0.2391304347826087,0.1941278
15.0612,1,nces_crosswalk,0.42727272727272725,0.6106679
15.0613,1,nces_crosswalk,0.42727272727272725,0.6106679
15.0614,2,nces_crosswalk,0.1029429445608191,-1.0224248164531442
15.0615,1,nces_crosswalk,0.2391304347826087,0.1941278
15.0616,2,nces_crosswalk,0.3648919082602628,0.10580060608262894
15.0617,1,nces_crosswalk,0.2391304347826087,0.1941278
15.0699,1,nces_crosswalk,0.42727272727272725,0.6106679
15.0701,1,nces_crosswalk,0.3333333333333333,
15.0702,1,nces_crosswalk,0.40625,-0.029339499999999998
15.0703,2,nces_crosswalk,0.3661717087612175,0.6106679
15.0704,1,nces_crosswalk,0.40384615384615385,0.0438054
15.0705,2,nces_crosswalk,0.4205223610225494,0.6106679
15.0799,1,nces_crosswalk,,
15.0801,2,nces_crosswalk,0.45413739266198283,0.7419291407494145
15.0803,3,nces_crosswalk,0.1191424177222215,-0.8240784538441834
15.0805,3,nces_crosswalk,0.4409694542576075,0.26805498722591903
15.0806,2,nces_crosswalk,0.1938333229425807,-0.10760318448586893
15.0807,2,nces_crosswalk,0.09554532215038747,-0.8646554330748002
15.0899,1,nces_crosswalk,0.3958333333333333,-0.1192367
15.0901,3,nces_crosswalk,0.17516837745550096,-0.2939204151159406
15.0903,2,nces_crosswalk,0.163897949592093,-0.2982082
15.0999,1,nces_crosswalk,0.38333333333333336,
15.1001,3,nces_crosswalk,0.4728812954984401,1.1320528150467986
15.1102,4,nces_crosswalk,0.5092986248114193,0.19511764318440297
15.1103,2,nces_crosswalk,0.29813041291984055,0.07614339243653766
15.1199,1,nces_crosswalk,,
15.1201,3,nces_crosswalk,0.6313923940604302,0.2906918053011737
15.1202,3,nces_crosswalk,0.6313923940604302,0.2906918053011737
15.1203,1,nces_crosswalk,0.2391304347826087,0.1941278
15.1204,4,nces_crosswalk,0.8529627325467977,0.1941278
15.1299,1,nces_crosswalk,0.2391304347826087,0.1941278
15.1301,4,nces_crosswalk,0.5321630446955363,0.9015510625448693
15.1302,4,nces_crosswalk,0.5321630446955363,0.9015510625448693
15.1303,1,nces_crosswalk,0.5357142857142857,0.9233925
15.1304,1,nces_crosswalk,0.5357142857142857,0.9233925
15.1305,1,nces_crosswalk,0.5833333333333334,0.910166
15.1306,1,nces_crosswalk,0.5,0.8410071
15.1307,4,nces_crosswalk,0.5321630446955363,0.9015510625448693
15.1399,1,nces_crosswalk,,
15.1401,2,nces_crosswalk,0.23531757464641176,0.19174505685240964
15.1501,5,nces_crosswalk,0.4755738030800245,0.850319502195369
15.1502,3,nces_crosswalk,0.49045798669782004,0.8685729673420164
15.1503,7,nces_crosswalk,0.48679992816131223,0.932718885404773
15.1599,1,nces_crosswalk,,
15.1601,1,nces_crosswalk,0.5279329608938548,0.787566
15.1701,2,nces_crosswalk,0.3221054052293057,0.4353587579105117
15.1702,3,nces_crosswalk,0.2277462364571102,-0.09111876662726195
15.1703,2,nces_crosswalk,0.19663009036842058,-0.19681885808501315
15.1704,2,nces_crosswalk,0.21048395237259182,0.02780094298383636
15.1705,2,nces_crosswalk,0.21532497056793734,0.01593917115966388
15.1706,1,nces_crosswalk,0.2391304347826087,0.1941278
15.1799,1,nces_crosswalk,0.2391304347826087,0.1941278
15.9999,1,nces_crosswalk,,
16.0101,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0102,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0103,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0104,1,nces_crosswalk,0.5454545454545454,1.417833
16.0105,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0199,1,nces_crosswalk,0.5227272727272727,1.328048
16.0201,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0300,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0301,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0302,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0303,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0304,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0399,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0400,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0401,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0402,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0404,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0405,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0406,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0407,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0408,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0409,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0410,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0499,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0500,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0501,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0502,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0503,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0504,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0505,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0506,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0599,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0601,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0700,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0701,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0702,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0704,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0705,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0706,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0707,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0799,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0801,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0900,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0901,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0902,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0904,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0905,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.0906,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0907,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0908,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.0999,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1001,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1100,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1101,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1102,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1103,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1199,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1200,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1202,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1203,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1299,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1301,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1400,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1401,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1402,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1403,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1404,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1405,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1406,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1407,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1408,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1409,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1499,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1501,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1502,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1503,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1504,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1599,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.1601,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1602,4,nces_crosswalk,0.3571942004816173,1.1901522909066924
16.1603,1,nces_crosswalk,0.8823529411764706,1.111319
16.1699,1,nces_crosswalk,0.8823529411764706,1.111319
16.1701,1,nces_crosswalk,,
16.1801,2,nces_crosswalk,0.7879189611579783,1.172776001391014
16.9999,3,nces_crosswalk,0.3571942004816173,1.1901522909066924
19.0101,3,nces_crosswalk,0.3289736722101921,1.1888497424010405
19.0201,2,nces_crosswalk,0.41123155437749737,0.9489344424021837
19.0202,4,nces_crosswalk,0.6338626802144648,1.2347853588239943
19.0203,5,nces_crosswalk,0.4993945814726581,0.8617300668541309
19.0299,1,nces_crosswalk,0.5434782608695652,1.211652
19.0401,3,nces_crosswalk,0.49648811974012275,1.3828741953346053
19.0402,2,nces_crosswalk,0.41123155437749737,0.9489344424021837
19.0403,2,nces_crosswalk,0.41123155437749737,0.9489344424021837
19.0499,2,nces_crosswalk,0.41123155437749737,0.9489344424021837
19.0501,3,nces_crosswalk,0.5243025872018179,0.9252950864879356
19.0504,2,nces_crosswalk,0.51874051971667,1.33828690776699
19.0505,5,nces_crosswalk,0.4202153500194142,-0.26070537453178416
19.0599,2,nces_crosswalk,0.51874051971667,1.33828690776699
19.0601,2,nces_crosswalk,0.41123155437749737,0.9489344424021837
19.0604,3,nces_crosswalk,0.4638015678928941,0.6234032338216086
19.0605,1,nces_crosswalk,0.36666666666666664,0.8604031
19.0699,1,nces_crosswalk,0.5,1.12168
19.0701,1,nces_crosswalk,0.5434782608695652,1.211652
19.0702,3,nces_crosswalk,0.5013874442117995,1.3423736432100868
19.0704,2,nces_crosswalk,0.41123155437749737,0.9489344424021837
19.0706,7,nces_crosswalk,0.19456313254686594,-0.14378294407396597
19.0707,1,nces_crosswalk,0.36666666666666664,0.8604031
19.0708,2,nces_crosswalk,0.22244558213420484,0.037430702224068114
19.0709,1,nces_crosswalk,0.14772727272727273,-0.3834794
19.0710,2,nces_crosswalk,0.35,0.4652255
19.0711,4,nces_crosswalk,0.16155137208702094,-0.30362071561864645
19.0712,2,nces_crosswalk,0.36666666666666664,0.8604031
19.0799,1,nces_crosswalk,,
19.0901,2,nces_crosswalk,0.41123155437749737,0.9489344424021837
19.0902,3,nces_crosswalk,0.42209228128850557,0.5725213056680162
19.0904,4,nces_crosswalk,0.47802809561962467,1.005357030281217
19.0905,3,nces_crosswalk,0.510571508534215,1.2013774480458033
19.0906,1,nces_crosswalk,0.4,0.5801539
19.0999,1,nces_crosswalk,,
19.1001,2,nces_crosswalk,0.5434782608695652,1.211652
19.9999,1,nces_crosswalk,,
22.0000,2,nces_crosswalk,0.5,1.292055
22.0001,1,nces_crosswalk,,
22.0099,1,nces_crosswalk,,
22.0101,6,nces_crosswalk,0.43479816688582534,1.3384159986148594
22.0201,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0202,1,nces_crosswalk,0.4318181818181818,1.328783
22.0203,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0204,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0205,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0206,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0207,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0208,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0209,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0210,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0211,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0212,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0213,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0214,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0215,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0216,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0217,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0218,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0219,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0220,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0221,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0222,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0223,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0224,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0299,2,nces_crosswalk,0.4324579687419628,1.3294995358655237
22.0301,1,nces_crosswalk,0.6785714285714286,1.014541
22.0302,3,nces_crosswalk,0.506473173240664,1.2907233582204503
22.0303,1,nces_crosswalk,0.9642857142857143,
22.0304,3,nces_crosswalk,0.8985931196750994,1.111319
22.0305,1,nces_crosswalk,0.9642857142857143,
22.0399,1,nces_crosswalk,,
22.9999,1,nces_crosswalk,,
23.0101,3,nces_crosswalk,0.34179518212295634,1.203314721386063
23.1301,6,nces_crosswalk,0.6813908013338156,1.1818209061391098
23.1302,4,nces_crosswalk,0.6707611238520791,1.1788454208563464
23.1303,5,nces_crosswalk,0.676239274417162,1.179811362182417
23.1304,4,nces_crosswalk,0.6707611238520791,1.1788454208563464
23.1399,4,nces_crosswalk,0.6771976723321249,1.1813296751646607
23.1401,3,nces_crosswalk,0.6707611238520791,1.1788454208563464
23.1402,1,nces_crosswalk,0.5454545454545454,1.417833
23.1403,1,nces_crosswalk,0.5454545454545454,1.417833
23.1404,1,nces_crosswalk,0.5454545454545454,1.417833
23.1405,3,nces_crosswalk,0.6707611238520791,1.1788454208563464
23.1499,3,nces_crosswalk,0.6707611238520791,1.1788454208563464
23.9999,1,nces_crosswalk,0.5454545454545454,1.417833
24.0101,1,nces_crosswalk,,
24.0102,1,nces_crosswalk,,
24.0103,1,nces_crosswalk,,
24.0199,1,nces_crosswalk,,
25.0101,3,nces_crosswalk,0.4999355504512328,0.9671326722188488
25.0102,2,nces_crosswalk,0.532452821035269,1.3862919999999999
25.0103,2,nces_crosswalk,0.4928452723301927,0.9610430902659641
25.0199,1,nces_crosswalk,0.5333333333333333,
25.0301,1,nces_crosswalk,0.5714285714285714,0.037965
25.9999,1,nces_crosswalk,,
26.0101,9,nces_crosswalk,0.3625334934799121,1.1375482947043867
26.0102,3,nces_crosswalk,0.4671591838287029,1.037726906246791
26.0202,6,nces_crosswalk,0.4757726069556929,1.1000384676812294
26.0203,4,nces_crosswalk,0.49762269465152636,1.2523810580386248
26.0204,5,nces_crosswalk,0.49273966931951557,1.1034209153911843
26.0205,4,nces_crosswalk,0.49762269465152636,1.2523810580386248
26.0206,3,nces_crosswalk,0.4954966773002942,1.2277459068911836
26.0207,5,nces_crosswalk,0.501032427748783,1.1446436941495326
26.0208,3,nces_crosswalk,0.5205832214273046,1.2218436679551061
26.0209,3,nces_crosswalk,0.5205832214273046,1.2218436679551061
26.0210,4,nces_crosswalk,0.509275266080967,1.1788630220751526
26.0299,3,nces_crosswalk,0.5205832214273046,1.2218436679551061
26.0301,4,nces_crosswalk,0.5179143401926097,1.1815887599930572
26.0305,4,nces_crosswalk,0.5179143401926097,1.1815887599930572
26.0307,4,nces_crosswalk,0.5179143401926097,1.1815887599930572
26.0308,2,nces_crosswalk,0.5402626314368421,0.9270988245040513
26.0399,4,nces_crosswalk,0.5179143401926097,1.1815887599930572
26.0401,7,nces_crosswalk,0.480345644531731,1.036172686721218
26.0403,5,nces_crosswalk,0.49935828277900635,1.130239010947825
26.0404,4,nces_crosswalk,0.4930034807852541,1.0872400616031221
26.0406,5,nces_crosswalk,0.49273966931951557,1.1034209153911843
26.0407,3,nces_crosswalk,0.5047216271487053,1.2163919074646166
26.0499,5,nces_crosswalk,0.501032427748783,1.1446436941495326
26.0502,5,nces_crosswalk,0.4587866295706702,0.9703088534513418
26.0503,6,nces_crosswalk,0.4880141338577869,1.0451082887338485
26.0504,5,nces_crosswalk,0.5058879077431576,1.221948419393611
26.0505,5,nces_crosswalk,0.5058879077431576,1.221948419393611
26.0506,2,nces_crosswalk,0.5123953844365953,1.1131307778196906
26.0507,5,nces_crosswalk,0.5058879077431576,1.221948419393611
26.0508,6,nces_crosswalk,0.4887622603015871,1.0871797264007736
26.0509,4,nces_crosswalk,0.4434062157111383,1.2501698482373171
26.0599,3,nces_crosswalk,0.49559809902291063,1.2322641277021706
26.0701,4,nces_crosswalk,0.46581605528973946,0.9434516832211499
26.0702,4,nces_crosswalk,0.5106437902755274,1.1514765628344426
26.0707,4,nces_crosswalk,0.5106437902755274,1.1514765628344426
26.0708,2,nces_crosswalk,0.3897084097676758,0.30461411381354
26.0709,2,nces_crosswalk,0.3897084097676758,0.30461411381354
26.0799,3,nces_crosswalk,0.49607407407407406,1.1960567152881356
26.0801,4,nces_crosswalk,0.4642076421967726,0.8066994301560758
26.0802,4,nces_crosswalk,0.5202308561225117,1.2270790744724673
26.0803,2,nces_crosswalk,0.5123953844365953,1.1131307778196906
26.0804,3,nces_crosswalk,0.5205832214273046,1.2218436679551061
26.0805,3,nces_crosswalk,0.5205832214273046,1.2218436679551061
26.0806,3,nces_crosswalk,0.49178464273262523,1.272432822424537
26.0807,4,nces_crosswalk,0.5202308561225117,1.2270790744724673
26.0899,4,nces_crosswalk,0.5202308561225117,1.2270790744724673
26.0901,2,nces_crosswalk,0.49164656950124075,1.268143172381252
26.0902,2,nces_crosswalk,0.49164656950124075,1.268143172381252
26.0903,2,nces_crosswalk,0.49164656950124075,1.268143172381252
26.0904,2,nces_crosswalk,0.49164656950124075,1.268143172381252
26.0905,2,nces_crosswalk,0.49164656950124075,1.268143172381252
26.0907,2,nces_crosswalk,0.49164656950124075,1.268143172381252
26.0908,3,nces_crosswalk,0.4830659531399503,1.2199393867930244
26.0909,2,nces_crosswalk,0.49164656950124075,1.268143172381252
26.0910,4,nces_crosswalk,0.511418697230695,1.2477052789934637
26.0911,2,nces_crosswalk,0.49164656950124075,1.268143172381252
26.0912,3,nces_crosswalk,0.503763479507698,1.2877543725922347
26.0913,4,nces_crosswalk,0.4816102814308288,1.0834158651613175
26.0999,2,nces_crosswalk,0.48777922971645954,1.0802650062244354
26.1001,5,nces_crosswalk,0.49935828277900635,1.130239010947825
26.1002,2,nces_crosswalk,0.48777922971645954,1.0802650062244354
26.1003,2,nces_crosswalk,0.48777922971645954,1.0802650062244354
26.1004,6,nces_crosswalk,0.5020783324464912,1.1153817932739862
26.1005,3,nces_crosswalk,0.4938491256145936,1.0680377218034214
26.1006,7,nces_crosswalk,0.4536057395253506,1.0428172551782648
26.1007,2,nces_crosswalk,0.48777922971645954,1.0802650062244354
26.1099,2,nces_crosswalk,0.48777922971645954,1.0802650062244354
26.1101,4,nces_crosswalk,0.5438450773144735,1.2410033169510992
26.1102,7,nces_crosswalk,0.5028206197399535,1.0658788442942921
26.1103,4,nces_crosswalk,0.686779337581165,0.3012355
26.1104,7,nces_crosswalk,0.6545407350294229,0.996442786460348
26.1199,6,nces_crosswalk,0.6197617854983737,1.2241894186658053
26.1201,3,nces_crosswalk,0.5205832214273046,1.2218436679551061
26.1301,7,nces_crosswalk,0.5025025664724881,1.0442082915296558
26.1302,5,nces_crosswalk,0.4826192713660893,0.9557752278440836
26.1303,4,nces_crosswalk,0.5106437902755274,1.1514765628344426
26.1304,3,nces_crosswalk,0.46344558243254586,0.7913492154730729
26.1305,4,nces_crosswalk,0.4838547700532245,0.8366036689827459
26.1306,2,nces_crosswalk,0.5123953844365953,1.1131307778196906
26.1307,4,nces_crosswalk,0.4965234215757002,0.9290644074488029
26.1308,2,nces_crosswalk,0.5123953844365953,1.1131307778196906
26.1309,3,nces_crosswalk,0.48615672321591236,1.0908745844959329
26.1310,5,nces_crosswalk,0.5106047486580696,1.104308344443546
26.1311,5,nces_crosswalk,0.5162329832613324,1.084193866254421
26.1399,6,nces_crosswalk,0.5106047486580696,1.104308344443546
26.1401,3,nces_crosswalk,0.503763479507698,1.2877543725922347
26.1501,4,nces_crosswalk,0.4883392986865819,0.996442786460348
26.1502,4,nces_crosswalk,0.511418697230695,1.2477052789934637
26.1503,4,nces_crosswalk,0.511418697230695,1.2477052789934637
26.1504,4,nces_crosswalk,0.511418697230695,1.2477052789934637
26.1599,4,nces_crosswalk,0.511418697230695,1.2477052789934637
26.9999,4,nces_crosswalk,0.5205832214273046,1.2218436679551061
27.0101,7,nces_crosswalk,0.42210383071149327,1.2136747296488188
27.0102,3,nces_crosswalk,0.538554697717208,1.3329982677568029
27.0103,3,nces_crosswalk,0.538554697717208,1.3329982677568029
27.0104,3,nces_crosswalk,0.538554697717208,1.3329982677568029
27.0105,3,nces_crosswalk,0.538554697717208,1.3329982677568029
27.0199,3,nces_crosswalk,0.538554697717208,1.3329982677568029
27.0301,7,nces_crosswalk,0.6348777632406225,1.3625972017842962
27.0303,4,nces_crosswalk,0.6499706932902198,1.3305537455744219
27.0304,7,nces_crosswalk,0.6348777632406225,1.3625972017842962
27.0305,9,nces_crosswalk,0.5552822140458482,1.36618230310761
27.0306,6,nces_crosswalk,0.6283940473392245,1.2488465024271844
27.0399,5,nces_crosswalk,0.6378099278935769,1.3329982677568029
27.0501,6,nces_crosswalk,0.6313734117950236,1.3639916544588153
27.0502,5,nces_crosswalk,0.663927498121713,1.3983712693548387
27.0503,6,nces_crosswalk,0.6330546229629183,1.3625972017842962
27.0599,4,nces_crosswalk,0.5535674784519452,1.3615468610770536
27.0601,7,nces_crosswalk,0.4867957100644438,1.418938437034587
27.9999,5,nces_crosswalk,0.6378099278935769,1.3329982677568029
28.0101,1,nces_crosswalk,,
28.0199,1,nces_crosswalk,,
28.0301,1,nces_crosswalk,,
28.0399,1,nces_crosswalk,,
28.0401,1,nces_crosswalk,,
28.0499,1,nces_crosswalk,,
28.0501,1,nces_crosswalk,,
28.0502,1,nces_crosswalk,,
28.0503,1,nces_crosswalk,,
28.0504,1,nces_crosswalk,,
28.0505,1,nces_crosswalk,,
28.0506,2,nces_crosswalk,,
28.0599,2,nces_crosswalk,,
28.0601,1,nces_crosswalk,,
28.0602,2,nces_crosswalk,,
28.0603,1,nces_crosswalk,,
28.0604,1,nces_crosswalk,,
28.0605,2,nces_crosswalk,,
28.0699,1,nces_crosswalk,,
28.0701,1,nces_crosswalk,,
28.0702,1,nces_crosswalk,,
28.0703,1,nces_crosswalk,,
28.0799,1,nces_crosswalk,,
28.9999,1,nces_crosswalk,,
29.0201,2,nces_crosswalk,,
29.0202,2,nces_crosswalk,,
29.0203,5,nces_crosswalk,0.3596861072214055,0.027352965068831635
29.0204,2,nces_crosswalk,,
29.0205,2,nces_crosswalk,,
29.0206,2,nces_crosswalk,,
29.0207,2,nces_crosswalk,,
29.0299,2,nces_crosswalk,,
29.0301,1,nces_crosswalk,,
29.0302,1,nces_crosswalk,,
29.0303,1,nces_crosswalk,0.2391304347826087,0.1941278
29.0304,1,nces_crosswalk,,
29.0305,1,nces_crosswalk,,
29.0306,1,nces_crosswalk,0.2391304347826087,0.1941278
29.0307,1,nces_crosswalk,0.2391304347826087,0.1941278
29.0399,1,nces_crosswalk,,
29.0401,2,nces_crosswalk,0.2916666666666667,0.3909402
29.0402,1,nces_crosswalk,0.2916666666666667,0.3909402
29.0403,1,nces_crosswalk,,
29.0404,2,nces_crosswalk,,
29.0405,2,nces_crosswalk,,
29.0406,2,nces_crosswalk,,
29.0407,2,nces_crosswalk,,
29.0408,1,nces_crosswalk,,
29.0409,1,nces_crosswalk,0.2391304347826087,0.1941278
29.0499,1,nces_crosswalk,,
29.0601,1,nces_crosswalk,,
29.9999,1,nces_crosswalk,,
30.0000,1,nces_crosswalk,,
30.0001,1,nces_crosswalk,,
30.0101,3,nces_crosswalk,0.34668409559709396,1.203970871786353
30.0501,3,nces_crosswalk,0.5182073379007086,1.3486407326711292
30.0601,2,nces_crosswalk,0.4927536231884059,0.9646871999999999
30.0801,9,nces_crosswalk,0.7468938050272126,1.1188454783212252
30.1001,5,nces_crosswalk,0.5016046176288991,1.296053394876174
30.1101,4,nces_crosswalk,0.4892737513012665,1.1085975894838942
30.1201,4,nces_crosswalk,0.440265283642372,0.8041560633975482
30.1202,4,nces_crosswalk,0.4930089110288168,0.9678722456032625
30.1299,4,nces_crosswalk,0.440265283642372,0.8041560633975482
30.1301,2,nces_crosswalk,0.48310251798561143,1.384969179406475
30.1401,4,nces_crosswalk,0.4051032994141227,0.40764324844279987
30.1501,2,nces_crosswalk,0.5285714285714286,1.327906
