vintage,state_fips,soc_code,employment,wage,bill
2024,35,41-3041,160.0,36930.0,5908800.0
2024,35,41-3091,3370.0,71120.0,239674400.0
2024,35,41-4011,810.0,82130.0,66525300.0
2024,35,41-4012,4040.0,66660.0,269306400.0
2024,35,41-9011,460.0,35360.0,16265600.0
2024,35,41-9021,290.0,95750.0,27767500.0
2024,35,41-9022,810.0,83760.0,67845600.0
2024,35,41-9041,250.0,69780.0,17445000.0
2024,35,41-9099,210.0,42590.0,8943900.0
2024,35,43-1011,8120.0,63230.0,513427600.0
2024,35,43-2011,220.0,39310.0,8648200.0
2024,35,43-3011,430.0,47420.0,20390600.0
2024,35,43-3021,2040.0,44180.0,90127200.0
2024,35,43-3031,8720.0,48300.0,421176000.0
2024,35,43-3041,160.0,36960.0,5913600.0
2024,35,43-3051,890.0,53570.0,47677300.0
2024,35,43-3061,430.0,50070.0,21530100.0
2024,35,43-3071,2480.0,38600.0,95728000.0
2024,35,43-4031,1120.0,46520.0,52102400.0
2024,35,43-4051,18520.0,41250.0,763950000.0
2024,35,43-4061,910.0,53040.0,48266400.0
2024,35,43-4071,420.0,39110.0,16426200.0
2024,35,43-4081,2830.0,30010.0,84928300.0
2024,35,43-4121,100.0,34460.0,3446000.0
2024,35,43-4131,750.0,44260.0,33195000.0
2024,35,43-4141,110.0,46260.0,5088600.0
2024,35,43-4151,290.0,41250.0,11962500.0
2024,35,43-4161,640.0,47220.0,30220800.0
2024,35,43-4171,5370.0,34920.0,187520400.0
2024,35,43-4181,540.0,54360.0,29354400.0
2024,35,43-4199,1030.0,50230.0,51736900.0
2024,35,43-5011,140.0,46800.0,6552000.0
2024,35,43-5021,370.0,36120.0,13364400.0
2024,35,43-5031,690.0,49890.0,34424100.0
2024,35,43-5032,1230.0,46360.0,57022800.0
2024,35,43-5041,360.0,47310.0,17031600.0
2024,35,43-5051,690.0,59190.0,40841100.0
2024,35,43-5052,1660.0,58880.0,97740800.0
2024,35,43-5053,410.0,57210.0,23456100.0
2024,35,43-5061,1090.0,52320.0,57028800.0
2024,35,43-5071,4210.0,40000.0,168400000.0
2024,35,43-5111,230.0,46940.0,10796200.0
2024,35,43-6011,3130.0,72320.0,226361600.0
2024,35,43-6012,1330.0,50460.0,67111800.0
2024,35,43-6013,3770.0,43410.0,163655700.0
2024,35,43-6014,24510.0,44020.0,1078930200.0
2024,35,43-9021,410.0,43440.0,17810400.0
2024,35,43-9022,50.0,45560.0,2278000.0
2024,35,43-9041,790.0,43970.0,34736300.0
2024,35,43-9051,130.0,39480.0,5132400.0
2024,35,43-9061,14270.0,38030.0,542688100.0
2024,35,43-9071,140.0,40240.0,5633600.0
2024,35,43-9199,230.0,52190.0,12003700.0
2024,35,45-1011,130.0,59470.0,7731100.0
2024,35,45-2011,120.0,49800.0,5976000.0
2024,35,45-2041,120.0,30580.0,3669600.0
2024,35,45-2091,190.0,35730.0,6788700.0
2024,35,45-2092,1670.0,33940.0,56679800.0
2024,35,45-2093,400.0,36150.0,14460000.0
2024,35,47-1011,6590.0,78710.0,518698900.0
2024,35,47-2011,60.0,61050.0,3663000.0
2024,35,47-2021,280.0,52350.0,14658000.0
2024,35,47-2031,3220.0,53560.0,172463200.0
2024,35,47-2041,180.0,38890.0,7000200.0
2024,35,47-2042,120.0,44560.0,5347200.0
2024,35,47-2044,190.0,41120.0,7812800.0
2024,35,47-2051,1470.0,50960.0,74911200.0
2024,35,47-2061,10530.0,41770.0,439838100.0
2024,35,47-2071,1060.0,46300.0,49078000.0
2024,35,47-2073,5000.0,52820.0,264100000.0
2024,35,47-2081,490.0,54870.0,26886300.0
2024,35,47-2082,70.0,53810.0,3766700.0
2024,35,47-2111,5090.0,59420.0,302447800.0
2024,35,47-2121,430.0,45090.0,19388700.0
2024,35,47-2131,260.0,49390.0,12841400.0
2024,35,47-2132,50.0,66670.0,3333500.0
2024,35,47-2141,1280.0,46770.0,59865600.0
2024,35,47-2151,180.0,45400.0,8172000.0
2024,35,47-2152,2900.0,61090.0,177161000.0
2024,35,47-2161,350.0,48920.0,17122000.0
2024,35,47-2181,1070.0,42340.0,45303800.0
2024,35,47-2211,650.0,63960.0,41574000.0
2024,35,47-2221,100.0,68140.0,6814000.0
2024,35,47-2231,200.0,45640.0,9128000.0
2024,35,47-3012,90.0,35590.0,3203100.0
2024,35,47-3013,410.0,40990.0,16805900.0
2024,35,47-3014,40.0,36110.0,1444400.0
2024,35,47-3015,660.0,37910.0,25020600.0
2024,35,47-3019,520.0,36700.0,19084000.0
2024,35,47-4011,610.0,64350.0,39253500.0
2024,35,47-4031,220.0,43940.0,9666800.0
2024,35,47-4041,940.0,57280.0,53843200.0
2024,35,47-4051,1290.0,45020.0,58075800.0
2024,35,47-4061,90.0,71300.0,6417000.0
2024,35,47-4071,140.0,48760.0,6826400.0
2024,35,47-4090,520.0,52460.0,27279200.0
2024,35,47-5011,1070.0,55430.0,59310100.0
2024,35,47-5012,650.0,79930.0,51954500.0
2024,35,47-5013,2080.0,64470.0,134097600.0
2024,35,47-5022,240.0,61510.0,14762400.0
2024,35,47-5023,170.0,53920.0,9166400.0
2024,35,47-5032,80.0,82780.0,6622400.0
2024,35,47-5041,340.0,49430.0,16806200.0
2024,35,47-5071,3320.0,50950.0,169154000.0
2024,35,47-5081,300.0,44530.0,13359000.0
2024,35,49-1011,3550.0,78890.0,280059500.0
2024,35,49-2011,350.0,44220.0,15477000.0
2024,35,49-2021,200.0,71200.0,14240000.0
2024,35,49-2022,1100.0,58350.0,64185000.0
2024,35,49-2094,280.0,75820.0,21229600.0
2024,35,49-2095,150.0,76390.0,11458500.0
2024,35,49-2097,110.0,49070.0,5397700.0
2024,35,49-2098,340.0,47040.0,15993600.0
2024,35,49-3011,930.0,71670.0,66653100.0
2024,35,49-3021,930.0,50960.0,47392800.0
2024,35,49-3022,90.0,38800.0,3492000.0
2024,35,49-3023,4970.0,51330.0,255110100.0
2024,35,49-3031,1630.0,58540.0,95420200.0
2024,35,49-3041,120.0,52060.0,6247200.0
2024,35,49-3042,1290.0,61940.0,79902600.0
2024,35,49-3043,120.0,66740.0,8008800.0
2024,35,49-3052,90.0,39530.0,3557700.0
2024,35,49-3053,140.0,44370.0,6211800.0
2024,35,49-3092,130.0,54660.0,7105800.0
2024,35,49-3093,1430.0,33380.0,47733400.0
2024,35,49-9011,40.0,43480.0,1739200.0
2024,35,49-9012,190.0,68120.0,12942800.0
2024,35,49-9021,1820.0,56190.0,102265800.0
2024,35,49-9031,130.0,42770.0,5560100.0
2024,35,49-9041,2730.0,60400.0,164892000.0
2024,35,49-9044,70.0,78870.0,5520900.0
2024,35,49-9051,1100.0,74880.0,82368000.0
2024,35,49-9052,390.0,59970.0,23388300.0
2024,35,49-9062,250.0,61110.0,15277500.0
2024,35,49-9069,90.0,68180.0,6136200.0
2024,35,49-9071,9230.0,46280.0,427164400.0
2024,35,49-9081,150.0,68970.0,10345500.0
2024,35,49-9091,240.0,42930.0,10303200.0
2024,35,49-9094,110.0,44810.0,4929100.0
2024,35,49-9095,30.0,42210.0,1266300.0
2024,35,49-9096,140.0,59890.0,8384600.0
2024,35,49-9098,720.0,37690.0,27136800.0
2024,35,49-9099,620.0,50730.0,31452600.0
2024,35,51-1011,2630.0,69240.0,182101200.0
2024,35,51-2028,540.0,38670.0,20881800.0
2024,35,51-2041,40.0,50850.0,2034000.0
2024,35,51-2090,2570.0,41130.0,105704100.0
2024,35,51-3011,1130.0,34330.0,38792900.0
2024,35,51-3021,940.0,39500.0,37130000.0
2024,35,51-3022,170.0,33990.0,5778300.0
2024,35,51-3091,100.0,36910.0,3691000.0
2024,35,51-3092,710.0,37190.0,26404900.0
2024,35,51-3093,290.0,45050.0,13064500.0
2024,35,51-3099,100.0,40540.0,4054000.0
2024,35,51-4021,70.0,46500.0,3255000.0
2024,35,51-4031,180.0,41190.0,7414200.0
2024,35,51-4033,40.0,39350.0,1574000.0
2024,35,51-4041,830.0,61950.0,51418500.0
2024,35,51-4051,50.0,47250.0,2362500.0
2024,35,51-4072,280.0,38790.0,10861200.0
2024,35,51-4081,130.0,35980.0,4677400.0
2024,35,51-4121,2350.0,60390.0,141916500.0
2024,35,51-5112,260.0,39060.0,10155600.0
2024,35,51-5113,60.0,34670.0,2080200.0
2024,35,51-6011,1270.0,30790.0,39103300.0
2024,35,51-6021,110.0,31300.0,3443000.0
2024,35,51-6031,210.0,33880.0,7114800.0
2024,35,51-7011,130.0,46920.0,6099600.0
2024,35,51-7021,50.0,42030.0,2101500.0
2024,35,51-7042,200.0,39410.0,7882000.0
2024,35,51-8013,130.0,85230.0,11079900.0
2024,35,51-8021,50.0,56730.0,2836500.0
2024,35,51-8031,2180.0,51540.0,112357200.0
2024,35,51-8092,250.0,88740.0,22185000.0
2024,35,51-8093,400.0,73560.0,29424000.0
2024,35,51-8099,150.0,67660.0,10149000.0
2024,35,51-9011,150.0,58400.0,8760000.0
2024,35,51-9012,360.0,43050.0,15498000.0
2024,35,51-9021,100.0,47040.0,4704000.0
2024,35,51-9022,140.0,34030.0,4764200.0
2024,35,51-9023,460.0,40690.0,18717400.0
2024,35,51-9032,230.0,36440.0,8381200.0
2024,35,51-9041,150.0,34550.0,5182500.0
2024,35,51-9061,1700.0,55870.0,94979000.0
2024,35,51-9071,300.0,46110.0,13833000.0
2024,35,51-9081,160.0,49480.0,7916800.0
2024,35,51-9082,30.0,46900.0,1407000.0
2024,35,51-9083,140.0,36460.0,5104400.0
2024,35,51-9111,1520.0,36230.0,55069600.0
2024,35,51-9124,530.0,47320.0,25079600.0
2024,35,51-9151,50.0,49810.0,2490500.0
2024,35,51-9161,40.0,47130.0,1885200.0
2024,35,51-9196,120.0,48540.0,5824800.0
2024,35,51-9198,910.0,36160.0,32905600.0
2024,35,51-9199,890.0,44240.0,39373600.0
2024,35,53-1041,70.0,65130.0,4559100.0
2024,35,53-1047,3030.0,59810.0,181224300.0
2024,35,53-2011,70.0,165500.0,11585000.0
2024,35,53-2012,410.0,95060.0,38974600.0
2024,35,53-2021,360.0,136090.0,48992400.0
2024,35,53-2022,70.0,52910.0,3703700.0
2024,35,53-3011,140.0,35460.0,4964400.0
2024,35,53-3031,2510.0,37640.0,94476400.0
2024,35,53-3032,10850.0,51530.0,559100500.0
2024,35,53-3033,4140.0,43170.0,178723800.0
2024,35,53-3051,1910.0,45750.0,87382500.0
2024,35,53-3052,680.0,41620.0,28301600.0
2024,35,53-3053,1430.0,35280.0,50450400.0
2024,35,53-3099,180.0,44410.0,7993800.0
2024,35,53-4022,140.0,66590.0,9322600.0
2024,35,53-4031,380.0,71410.0,27135800.0
2024,35,53-6021,360.0,31140.0,11210400.0
2024,35,53-6031,610.0,32460.0,19800600.0
2024,35,53-6032,170.0,43160.0,7337200.0
2024,35,53-6041,90.0,48860.0,4397400.0
2024,35,53-6051,140.0,74640.0,10449600.0
2024,35,53-7021,110.0,62390.0,6862900.0
2024,35,53-7051,2430.0,53620.0,130296600.0
2024,35,53-7061,1320.0,34360.0,45355200.0
2024,35,53-7062,9340.0,38810.0,362485400.0
2024,35,53-7064,1100.0,32450.0,35695000.0
2024,35,53-7065,15800.0,38000.0,600400000.0
2024,35,53-7071,70.0,86460.0,6052200.0
2024,35,53-7072,110.0,60820.0,6690200.0
2024,35,53-7073,1320.0,75140.0,99184800.0
2024,35,53-7081,1210.0,45810.0,55430100.0
2024,36,11-1011,7830.0,343030.0,2685924900.0
2024,36,11-1021,210890.0,169610.0,35769052900.0
2024,36,11-1031,1440.0,120330.0,173275200.0
2024,36,11-2011,3570.0,232450.0,829846500.0
2024,36,11-2021,49480.0,195720.0,9684225600.0
2024,36,11-2022,35160.0,251500.0,8842740000.0
2024,36,11-2032,7330.0,214930.0,1575436900.0
2024,36,11-2033,4280.0,176860.0,756960800.0
2024,36,11-3012,14140.0,151330.0,2139806200.0
2024,36,11-3013,9140.0,140510.0,1284261400.0
2024,36,11-3021,40780.0,222160.0,9059684800.0
2024,36,11-3031,67510.0,244250.0,16489317500.0
2024,36,11-3051,6250.0,139450.0,871562500.0
2024,36,11-3061,5980.0,180380.0,1078672400.0
2024,36,11-3071,6280.0,135100.0,848428000.0
2024,36,11-3111,1760.0,191790.0,337550400.0
2024,36,11-3121,16720.0,192040.0,3210908800.0
2024,36,11-3131,3380.0,176790.0,597550200.0
2024,36,11-9013,100.0,84680.0,8468000.0
2024,36,11-9021,8170.0,155760.0,1272559200.0
2024,36,11-9031,3810.0,92820.0,353644200.0
2024,36,11-9032,19300.0,142390.0,2748127000.0
2024,36,11-9033,7340.0,157840.0,1158545600.0
2024,36,11-9039,2820.0,108190.0,305095800.0
2024,36,11-9041,7330.0,185520.0,1359861600.0
2024,36,11-9051,12260.0,89310.0,1094940600.0
2024,36,11-9071,140.0,101370.0,14191800.0
2024,36,11-9072,850.0,104010.0,88408500.0
2024,36,11-9081,3130.0,88470.0,276911100.0
2024,36,11-9111,31010.0,177230.0,5495902300.0
2024,36,11-9121,4580.0,145890.0,668176200.0
2024,36,11-9131,830.0,95520.0,79281600.0
2024,36,11-9141,12940.0,103090.0,1333984600.0
2024,36,11-9151,17850.0,100040.0,1785714000.0
2024,36,11-9161,750.0,112860.0,84645000.0
2024,36,11-9171,630.0,101600.0,64008000.0
2024,36,11-9179,380.0,74780.0,28416400.0
2024,36,11-9199,16640.0,172510.0,2870566400.0
2024,36,13-1011,2660.0,152880.0,406660800.0
2024,36,13-1020,31440.0,86270.0,2712328800.0
2024,36,13-1031,16780.0,88020.0,1476975600.0
2024,36,13-1032,380.0,83960.0,31904800.0
2024,36,13-1041,23690.0,92310.0,2186823900.0
2024,36,13-1051,9790.0,95580.0,935728200.0
2024,36,13-1071,53030.0,91490.0,4851714700.0
2024,36,13-1075,6990.0,109900.0,768201000.0
2024,36,13-1081,6560.0,93820.0,615459200.0
2024,36,13-1082,68340.0,121040.0,8271873600.0
2024,36,13-1111,65390.0,124510.0,8141708900.0
2024,36,13-1121,11720.0,87000.0,1019640000.0
2024,36,13-1131,11380.0,82350.0,937143000.0
2024,36,13-1141,9280.0,91540.0,849491200.0
2024,36,13-1151,25510.0,79360.0,2024473600.0
2024,36,13-1161,75100.0,99650.0,7483715000.0
2024,36,13-1199,31170.0,94490.0,2945253300.0
2024,36,13-2011,111860.0,115490.0,12918711400.0
2024,36,13-2020,3280.0,88170.0,289197600.0
2024,36,13-2031,2740.0,94200.0,258108000.0
2024,36,13-2041,7900.0,147170.0,1162643000.0
2024,36,13-2051,47130.0,147260.0,6940363800.0
2024,36,13-2052,28820.0,225930.0,6511302600.0
2024,36,13-2053,7530.0,98190.0,739370700.0
2024,36,13-2054,10980.0,155260.0,1704754800.0
2024,36,13-2061,10580.0,138070.0,1460780600.0
2024,36,13-2071,1760.0,67990.0,119662400.0
2024,36,13-2072,11850.0,122170.0,1447714500.0
2024,36,13-2081,3430.0,78390.0,268877700.0
2024,36,13-2082,6880.0,74550.0,512904000.0
2024,36,13-2099,6760.0,163990.0,1108572400.0
2024,36,15-1211,20950.0,115250.0,2414487500.0
2024,36,15-1212,8860.0,139540.0,1236324400.0
2024,36,15-1221,1320.0,201790.0,266362800.0
2024,36,15-1231,6450.0,84760.0,546702000.0
2024,36,15-1232,41260.0,70420.0,2905529200.0
2024,36,15-1241,9180.0,144910.0,1330273800.0
2024,36,15-1242,3680.0,113070.0,416097600.0
2024,36,15-1243,4180.0,137840.0,576171200.0
2024,36,15-1244,19770.0,111440.0,2203168800.0
2024,36,15-1251,7090.0,108910.0,772171900.0
2024,36,15-1252,104130.0,159990.0,16659758700.0
2024,36,15-1253,11140.0,120360.0,1340810400.0
2024,36,15-1254,6340.0,79370.0,503205800.0
2024,36,15-1255,14840.0,125270.0,1859006800.0
2024,36,15-1299,9860.0,115070.0,1134590200.0
2024,36,15-2011,3090.0,152470.0,471132300.0
2024,36,15-2021,150.0,123190.0,18478500.0
2024,36,15-2031,6020.0,117110.0,705002200.0
2024,36,15-2041,1490.0,147470.0,219730300.0
2024,36,15-2051,20070.0,133450.0,2678341500.0
2024,36,15-2099,100.0,108230.0,10823000.0
2024,36,17-1011,10930.0,113100.0,1236183000.0
2024,36,17-1021,190.0,93760.0,17814400.0
2024,36,17-1022,1570.0,86030.0,135067100.0
2024,36,17-2011,730.0,131040.0,95659200.0
2024,36,17-2031,920.0,121860.0,112111200.0
2024,36,17-2041,560.0,121810.0,68213600.0
2024,36,17-2051,17000.0,116630.0,1982710000.0
2024,36,17-2061,2500.0,146890.0,367225000.0
2024,36,17-2071,7720.0,118770.0,916904400.0
2024,36,17-2072,2180.0,120380.0,262428400.0
2024,36,17-2081,2560.0,105520.0,270131200.0
2024,36,17-2111,1600.0,121340.0,194144000.0
2024,36,17-2112,12640.0,109040.0,1378265600.0
2024,36,17-2131,750.0,121440.0,91080000.0
2024,36,17-2141,8420.0,114910.0,967542200.0
2024,36,17-2161,160.0,156240.0,24998400.0
2024,36,17-2171,40.0,127970.0,5118800.0
2024,36,17-2199,5020.0,118930.0,597028600.0
2024,36,17-3011,8010.0,76850.0,615568500.0
2024,36,17-3012,930.0,97760.0,90916800.0
2024,36,17-3013,2030.0,74980.0,152209400.0
2024,36,17-3019,910.0,71640.0,65192400.0
2024,36,17-3021,160.0,63610.0,10177600.0
2024,36,17-3022,1260.0,65360.0,82353600.0
2024,36,17-3023,4270.0,78150.0,333700500.0
2024,36,17-3024,430.0,79460.0,34167800.0
2024,36,17-3025,800.0,62380.0,49904000.0
2024,36,17-3026,3910.0,68650.0,268421500.0
2024,36,17-3027,1390.0,73550.0,102234500.0
2024,36,17-3028,650.0,66390.0,43153500.0
2024,36,17-3029,2200.0,67270.0,147994000.0
2024,36,17-3031,1900.0,64110.0,121809000.0
2024,36,19-1012,880.0,98190.0,86407200.0
2024,36,19-1013,200.0,79030.0,15806000.0
2024,36,19-1021,1660.0,100760.0,167261600.0
2024,36,19-1022,1090.0,94660.0,103179400.0
2024,36,19-1029,2610.0,110640.0,288770400.0
2024,36,19-1031,750.0,82150.0,61612500.0
2024,36,19-1032,280.0,80550.0,22554000.0
2024,36,19-1041,460.0,104640.0,48134400.0
2024,36,19-1042,8440.0,106120.0,895652800.0
2024,36,19-1099,230.0,84220.0,19370600.0
2024,36,19-2012,1190.0,174180.0,207274200.0
2024,36,19-2021,500.0,131440.0,65720000.0
2024,36,19-2031,4040.0,97820.0,395192800.0
2024,36,19-2032,630.0,133200.0,83916000.0
2024,36,19-2041,3500.0,89080.0,311780000.0
2024,36,19-2042,700.0,95560.0,66892000.0
2024,36,19-2043,180.0,90960.0,16372800.0
2024,36,19-2099,1600.0,120040.0,192064000.0
2024,36,19-3011,870.0,169520.0,147482400.0
2024,36,19-3022,370.0,84340.0,31205800.0
2024,36,19-3033,7190.0,112980.0,812326200.0
2024,36,19-3034,7250.0,103580.0,750955000.0
2024,36,19-3039,870.0,107470.0,93498900.0
2024,36,19-3041,50.0,112070.0,5603500.0
2024,36,19-3051,2100.0,100040.0,210084000.0
2024,36,19-3091,310.0,65070.0,20171700.0
2024,36,19-3093,420.0,60860.0,25561200.0
2024,36,19-3094,210.0,100490.0,21102900.0
2024,36,19-3099,3090.0,102750.0,317497500.0
2024,36,19-4012,200.0,50170.0,10034000.0
2024,36,19-4013,750.0,56870.0,42652500.0
2024,36,19-4021,5040.0,58380.0,294235200.0
2024,36,19-4031,2350.0,60240.0,141564000.0
2024,36,19-4042,2470.0,64240.0,158672800.0
2024,36,19-4043,170.0,60000.0,10200000.0
2024,36,19-4044,50.0,63540.0,3177000.0
2024,36,19-4051,200.0,119750.0,23950000.0
2024,36,19-4061,2990.0,64270.0,192167300.0
2024,36,19-4071,170.0,58760.0,9989200.0
2024,36,19-4092,1120.0,80470.0,90126400.0
2024,36,19-4099,7220.0,64990.0,469227800.0
2024,36,19-5011,5520.0,92510.0,510655200.0
2024,36,19-5012,1450.0,65280.0,94656000.0
2024,36,21-1012,22660.0,77720.0,1761135200.0
2024,36,21-1013,930.0,66710.0,62040300.0
2024,36,21-1015,2800.0,53900.0,150920000.0
2024,36,21-1018,22450.0,69290.0,1555560500.0
2024,36,21-1019,610.0,71240.0,43456400.0
2024,36,21-1021,27220.0,75270.0,2048849400.0
2024,36,21-1022,22880.0,72480.0,1658342400.0
2024,36,21-1023,14180.0,96240.0,1364683200.0
2024,36,21-1029,3190.0,77970.0,248724300.0
2024,36,21-1091,3850.0,64770.0,249364500.0
2024,36,21-1092,4420.0,79580.0,351743600.0
2024,36,21-1093,40700.0,48710.0,1982497000.0
2024,36,21-1094,6740.0,61260.0,412892400.0
2024,36,21-2011,9210.0,75130.0,691947300.0
2024,36,21-2021,4890.0,70710.0,345771900.0
2024,36,23-1011,91440.0,208080.0,19026835200.0
2024,36,23-1012,900.0,118180.0,106362000.0
2024,36,23-1021,1390.0,120910.0,168064900.0
2024,36,23-1022,560.0,94670.0,53015200.0
2024,36,23-1023,2460.0,175220.0,431041200.0
2024,36,23-2011,28510.0,74580.0,2126275800.0
2024,36,23-2093,1530.0,70130.0,107298900.0
2024,36,23-2099,1780.0,85580.0,152332400.0
2024,36,25-1011,8640.0,136260.0,1177286400.0
2024,36,25-1021,3360.0,110380.0,370876800.0
2024,36,25-1022,4170.0,114270.0,476505900.0
2024,36,25-1031,1660.0,144520.0,239903200.0
2024,36,25-1032,3840.0,129080.0,495667200.0
2024,36,25-1041,40.0,75180.0,3007200.0
2024,36,25-1042,3900.0,119880.0,467532000.0
2024,36,25-1051,2060.0,117420.0,241885200.0
2024,36,25-1052,1920.0,115890.0,222508800.0
2024,36,25-1053,620.0,114310.0,70872200.0
2024,36,25-1054,1140.0,119610.0,136355400.0
2024,36,25-1061,610.0,119470.0,72876700.0
2024,36,25-1062,1740.0,107820.0,187606800.0
2024,36,25-1063,1360.0,146720.0,199539200.0
2024,36,25-1064,200.0,102710.0,20542000.0
2024,36,25-1065,1460.0,135390.0,197669400.0
2024,36,25-1066,4120.0,111900.0,461028000.0
2024,36,25-1067,1280.0,114380.0,146406400.0
2024,36,25-1069,2210.0,108850.0,240558500.0
2024,36,25-1071,21020.0,158660.0,3335033200.0
2024,36,25-1072,5380.0,99170.0,533534600.0
2024,36,25-1081,5390.0,101010.0,544443900.0
2024,36,25-1082,170.0,72810.0,12377700.0
2024,36,25-1111,1050.0,95760.0,100548000.0
2024,36,25-1112,2540.0,153640.0,390245600.0
2024,36,25-1113,1770.0,105750.0,187177500.0
2024,36,25-1121,17600.0,144520.0,2543552000.0
2024,36,25-1122,2930.0,105650.0,309554500.0
2024,36,25-1123,6330.0,116560.0,737824800.0
2024,36,25-1124,1610.0,108940.0,175393400.0
2024,36,25-1125,1780.0,113800.0,202564000.0
2024,36,25-1126,1850.0,105950.0,196007500.0
2024,36,25-1193,790.0,92970.0,73446300.0
2024,36,25-1194,4690.0,84560.0,396586400.0
2024,36,25-1199,2980.0,116220.0,346335600.0
2024,36,25-2011,25180.0,50050.0,1260259000.0
2024,36,25-2012,7720.0,85130.0,657203600.0
2024,36,25-2021,103920.0,91990.0,9559600800.0
2024,36,25-2022,34830.0,92640.0,3226651200.0
2024,36,25-2023,1560.0,82820.0,129199200.0
2024,36,25-2031,76730.0,97730.0,7498822900.0
2024,36,25-2032,6260.0,87480.0,547624800.0
2024,36,25-2051,4460.0,114720.0,511651200.0
2024,36,25-2052,20500.0,90000.0,1845000000.0
2024,36,25-2057,7190.0,92510.0,665146900.0
2024,36,25-2058,17030.0,94260.0,1605247800.0
2024,36,25-2059,2970.0,105820.0,314285400.0
2024,36,25-3011,2770.0,84380.0,233732600.0
2024,36,25-3021,30970.0,71660.0,2219310200.0
2024,36,25-3031,32910.0,48430.0,1593831300.0
2024,36,25-3041,12140.0,60120.0,729856800.0
2024,36,25-3099,3080.0,88220.0,271717600.0
2024,36,25-4011,900.0,76640.0,68976000.0
2024,36,25-4012,1270.0,96500.0,122555000.0
2024,36,25-4013,1060.0,69950.0,74147000.0
2024,36,25-4022,11020.0,82150.0,905293000.0
2024,36,25-4031,4070.0,47940.0,195115800.0
2024,36,25-9021,70.0,51250.0,3587500.0
2024,36,25-9031,17210.0,82270.0,1415866700.0
2024,36,25-9044,14290.0,50640.0,723645600.0
2024,36,25-9045,134590.0,38990.0,5247664100.0
2024,36,25-9099,530.0,61230.0,32451900.0
2024,36,27-1011,8300.0,156580.0,1299614000.0
2024,36,27-1012,130.0,57900.0,7527000.0
2024,36,27-1013,960.0,84760.0,81369600.0
2024,36,27-1014,1820.0,112280.0,204349600.0
2024,36,27-1021,2140.0,95540.0,204455600.0
2024,36,27-1022,6600.0,106180.0,700788000.0
2024,36,27-1023,2090.0,45050.0,94154500.0
2024,36,27-1024,16730.0,81020.0,1355464600.0
2024,36,27-1025,5590.0,77170.0,431380300.0
2024,36,27-1026,10720.0,46520.0,498694400.0
2024,36,27-1029,990.0,87520.0,86644800.0
2024,36,27-2012,29720.0,137300.0,4080556000.0
2024,36,27-2021,400.0,166360.0,66544000.0
2024,36,27-2022,11150.0,64020.0,713823000.0
2024,36,27-2032,270.0,108470.0,29286900.0
2024,36,27-2041,1610.0,108980.0,175457800.0
2024,36,27-3011,2050.0,174340.0,357397000.0
2024,36,27-3023,5220.0,293430.0,1531704600.0
2024,36,27-3031,25780.0,93290.0,2405016200.0
2024,36,27-3041,17410.0,114590.0,1995011900.0
2024,36,27-3042,2030.0,89060.0,180791800.0
2024,36,27-3091,3650.0,86810.0,316856500.0
2024,36,27-3092,1240.0,105590.0,130931600.0
2024,36,27-3099,890.0,91770.0,81675300.0
2024,36,27-4011,8700.0,73720.0,641364000.0
2024,36,27-4012,1800.0,85370.0,153666000.0
2024,36,27-4014,1690.0,93760.0,158454400.0
2024,36,27-4015,910.0,88670.0,80689700.0
2024,36,27-4021,3620.0,69860.0,252893200.0
2024,36,27-4031,3510.0,95360.0,334713600.0
2024,36,27-4032,4060.0,110080.0,446924800.0
2024,36,27-4099,140.0,92090.0,12892600.0
2024,36,29-1011,1430.0,105510.0,150879300.0
2024,36,29-1021,7460.0,185590.0,1384501400.0
2024,36,29-1023,310.0,202540.0,62787400.0
2024,36,29-1031,5500.0,80500.0,442750000.0
2024,36,29-1041,2500.0,158600.0,396500000.0
2024,36,29-1051,21330.0,136020.0,2901306600.0
2024,36,29-1071,19390.0,151280.0,2933319200.0
2024,36,29-1081,1210.0,134850.0,163168500.0
2024,36,29-1122,10540.0,98980.0,1043249200.0
2024,36,29-1123,15810.0,100770.0,1593173700.0
2024,36,29-1124,1140.0,129890.0,148074600.0
2024,36,29-1125,1310.0,66270.0,86813700.0
2024,36,29-1126,6780.0,105740.0,716917200.0
2024,36,29-1127,16250.0,111640.0,1814150000.0
2024,36,29-1128,240.0,75860.0,18206400.0
2024,36,29-1129,990.0,73070.0,72339300.0
2024,36,29-1131,3200.0,149360.0,477952000.0
2024,36,29-1141,204120.0,110490.0,22553218800.0
2024,36,29-1151,1210.0,266710.0,322719100.0
2024,36,29-1161,490.0,138570.0,67899300.0
2024,36,29-1171,20430.0,148410.0,3032016300.0
2024,36,29-1181,670.0,99720.0,66812400.0
2024,36,29-1211,1850.0,262530.0,485680500.0
2024,36,29-1212,2260.0,381320.0,861783200.0
2024,36,29-1213,1400.0,297260.0,416164000.0
2024,36,29-1214,3370.0,230910.0,778166700.0
2024,36,29-1215,3190.0,213480.0,681001200.0
2024,36,29-1216,11110.0,205460.0,2282660600.0
2024,36,29-1217,1130.0,240210.0,271437300.0
2024,36,29-1218,2990.0,274720.0,821412800.0
2024,36,29-1221,5680.0,178950.0,1016436000.0
2024,36,29-1222,940.0,224790.0,211302600.0
2024,36,29-1223,3850.0,233300.0,898205000.0
2024,36,29-1224,1950.0,313140.0,610623000.0
2024,36,29-1229,13280.0,255300.0,3390384000.0
