state_abbr,series,cycle,ref_start,ref_end,share_using_ai,se,suppressed,state_fips
AL,ai_in_any_function,202524,2025-11-03,2025-11-16,14.5,1.8,False,01
AL,ai_in_production,202322,2023-10-09,2023-10-22,4.0,1.15,False,01
AL,ai_in_production,202324,2023-11-06,2023-11-19,3.9,0.83,False,01
AL,ai_in_production,202325,2023-11-20,2023-12-03,3.2,0.83,False,01
AL,ai_in_production,202401,2023-12-18,2023-12-31,3.3,1.48,False,01
AL,ai_in_production,202402,2024-01-01,2024-01-14,4.1,0.98,False,01
AL,ai_in_production,202403,2024-01-15,2024-01-28,3.9,1.22,False,01
AL,ai_in_production,202404,2024-01-29,2024-02-11,4.3,0.9,False,01
AL,ai_in_production,202405,2024-02-12,2024-02-25,3.3,0.96,False,01
AL,ai_in_production,202408,2024-03-25,2024-04-07,3.1,0.73,False,01
AL,ai_in_production,202409,2024-04-08,2024-04-21,3.5,1.41,False,01
AL,ai_in_production,202410,2024-04-22,2024-05-05,3.0,1.12,False,01
AL,ai_in_production,202414,2024-06-17,2024-06-30,3.7,1.0,False,01
AL,ai_in_production,202415,2024-07-01,2024-07-14,3.5,0.96,False,01
AL,ai_in_production,202416,2024-07-15,2024-07-28,3.8,1.0,False,01
AL,ai_in_production,202417,2024-07-29,2024-08-11,3.1,0.87,False,01
AL,ai_in_production,202419,2024-08-26,2024-09-08,5.8,1.57,False,01
AL,ai_in_production,202420,2024-09-09,2024-09-22,3.7,1.45,False,01
AL,ai_in_production,202421,2024-09-23,2024-10-06,2.6,0.92,False,01
AL,ai_in_production,202422,2024-10-07,2024-10-20,3.9,1.07,False,01
AL,ai_in_production,202424,2024-11-04,2024-11-17,3.3,1.07,False,01
AL,ai_in_production,202425,2024-11-18,2024-12-01,6.4,1.37,False,01
AL,ai_in_production,202426,2024-12-02,2024-12-15,6.5,1.4,False,01
AL,ai_in_production,202501,2024-12-16,2024-12-29,3.5,0.77,False,01
AL,ai_in_production,202502,2024-12-30,2025-01-12,4.1,1.41,False,01
AL,ai_in_production,202503,2025-01-13,2025-01-26,5.2,1.38,False,01
AL,ai_in_production,202504,2025-01-27,2025-02-09,3.7,0.77,False,01
AL,ai_in_production,202505,2025-02-10,2025-02-23,6.0,1.65,False,01
AL,ai_in_production,202506,2025-02-24,2025-03-09,5.5,1.87,False,01
AL,ai_in_production,202507,2025-03-10,2025-03-23,5.4,0.96,False,01
AL,ai_in_production,202509,2025-04-07,2025-04-20,7.5,1.38,False,01
AL,ai_in_production,202510,2025-04-21,2025-05-04,5.7,1.4,False,01
AL,ai_in_production,202511,2025-05-05,2025-05-18,10.2,1.54,False,01
AL,ai_in_production,202512,2025-05-19,2025-06-01,5.9,1.55,False,01
AL,ai_in_production,202514,2025-06-16,2025-06-29,7.1,2.23,False,01
AL,ai_in_production,202515,2025-06-30,2025-07-13,6.3,1.71,False,01
AL,ai_in_production,202516,2025-07-14,2025-07-27,6.6,1.41,False,01
AL,ai_in_production,202517,2025-07-28,2025-08-10,10.1,1.89,False,01
AL,ai_in_production,202518,2025-08-11,2025-08-24,6.3,1.51,False,01
AL,ai_in_production,202519,2025-08-25,2025-09-07,5.9,1.72,False,01
AL,ai_in_production,202520,2025-09-08,2025-09-21,7.1,1.32,False,01
AR,ai_in_any_function,202524,2025-11-03,2025-11-16,14.4,2.44,False,05
AR,ai_in_production,202321,2023-09-25,2023-10-08,4.6,1.81,False,05
AR,ai_in_production,202324,2023-11-06,2023-11-19,5.3,1.58,False,05
AR,ai_in_production,202407,2024-03-11,2024-03-24,4.0,1.56,False,05
AR,ai_in_production,202409,2024-04-08,2024-04-21,4.8,1.21,False,05
AR,ai_in_production,202413,2024-06-03,2024-06-16,5.8,2.13,False,05
AR,ai_in_production,202419,2024-08-26,2024-09-08,5.8,1.51,False,05
AR,ai_in_production,202421,2024-09-23,2024-10-06,5.0,1.49,False,05
AR,ai_in_production,202501,2024-12-16,2024-12-29,5.8,1.42,False,05
AR,ai_in_production,202506,2025-02-24,2025-03-09,5.3,2.58,False,05
AR,ai_in_production,202507,2025-03-10,2025-03-23,9.8,2.22,False,05
AR,ai_in_production,202511,2025-05-05,2025-05-18,7.1,2.16,False,05
AR,ai_in_production,202513,2025-06-02,2025-06-15,9.1,2.71,False,05
AR,ai_in_production,202514,2025-06-16,2025-06-29,9.3,2.14,False,05
AR,ai_in_production,202515,2025-06-30,2025-07-13,7.5,1.94,False,05
AR,ai_in_production,202516,2025-07-14,2025-07-27,5.8,2.14,False,05
AR,ai_in_production,202517,2025-07-28,2025-08-10,6.4,1.31,False,05
AR,ai_in_production,202518,2025-08-11,2025-08-24,8.6,1.57,False,05
AR,ai_in_production,202519,2025-08-25,2025-09-07,8.0,1.94,False,05
AR,ai_in_production,202520,2025-09-08,2025-09-21,5.8,1.84,False,05
AZ,ai_in_any_function,202524,2025-11-03,2025-11-16,24.5,1.7,False,04
AZ,ai_in_production,202319,2023-08-28,2023-09-10,5.1,0.81,False,04
AZ,ai_in_production,202320,2023-09-11,2023-09-24,4.4,0.84,False,04
AZ,ai_in_production,202321,2023-09-25,2023-10-08,6.8,0.99,False,04
AZ,ai_in_production,202322,2023-10-09,2023-10-22,5.6,0.86,False,04
AZ,ai_in_production,202323,2023-10-23,2023-11-05,5.5,1.08,False,04
AZ,ai_in_production,202324,2023-11-06,2023-11-19,6.4,1.24,False,04
AZ,ai_in_production,202325,2023-11-20,2023-12-03,6.4,1.02,False,04
AZ,ai_in_production,202326,2023-12-04,2023-12-17,5.8,1.12,False,04
AZ,ai_in_production,202401,2023-12-18,2023-12-31,5.3,1.17,False,04
AZ,ai_in_production,202402,2024-01-01,2024-01-14,5.7,1.31,False,04
AZ,ai_in_production,202403,2024-01-15,2024-01-28,5.6,0.95,False,04
AZ,ai_in_production,202404,2024-01-29,2024-02-11,7.6,1.25,False,04
AZ,ai_in_production,202405,2024-02-12,2024-02-25,4.8,1.08,False,04
AZ,ai_in_production,202406,2024-02-26,2024-03-10,4.8,1.28,False,04
AZ,ai_in_production,202407,2024-03-11,2024-03-24,5.2,0.85,False,04
AZ,ai_in_production,202408,2024-03-25,2024-04-07,6.8,1.39,False,04
AZ,ai_in_production,202409,2024-04-08,2024-04-21,4.8,0.97,False,04
AZ,ai_in_production,202410,2024-04-22,2024-05-05,5.0,0.82,False,04
AZ,ai_in_production,202411,2024-05-06,2024-05-19,6.2,1.51,False,04
AZ,ai_in_production,202412,2024-05-20,2024-06-02,6.3,0.95,False,04
AZ,ai_in_production,202413,2024-06-03,2024-06-16,6.0,1.07,False,04
AZ,ai_in_production,202414,2024-06-17,2024-06-30,4.9,1.15,False,04
AZ,ai_in_production,202415,2024-07-01,2024-07-14,7.6,1.2,False,04
AZ,ai_in_production,202416,2024-07-15,2024-07-28,6.8,1.27,False,04
AZ,ai_in_production,202417,2024-07-29,2024-08-11,5.3,0.59,False,04
AZ,ai_in_production,202418,2024-08-12,2024-08-25,5.3,0.98,False,04
AZ,ai_in_production,202419,2024-08-26,2024-09-08,9.4,1.33,False,04
AZ,ai_in_production,202420,2024-09-09,2024-09-22,8.1,1.26,False,04
AZ,ai_in_production,202421,2024-09-23,2024-10-06,6.1,1.14,False,04
AZ,ai_in_production,202422,2024-10-07,2024-10-20,7.1,1.17,False,04
AZ,ai_in_production,202423,2024-10-21,2024-11-03,8.0,1.24,False,04
AZ,ai_in_production,202424,2024-11-04,2024-11-17,6.3,1.33,False,04
AZ,ai_in_production,202425,2024-11-18,2024-12-01,7.5,1.35,False,04
AZ,ai_in_production,202426,2024-12-02,2024-12-15,8.4,1.03,False,04
AZ,ai_in_production,202501,2024-12-16,2024-12-29,6.1,1.13,False,04
AZ,ai_in_production,202502,2024-12-30,2025-01-12,6.7,1.22,False,04
AZ,ai_in_production,202503,2025-01-13,2025-01-26,7.1,1.32,False,04
AZ,ai_in_production,202504,2025-01-27,2025-02-09,6.2,1.07,False,04
AZ,ai_in_production,202505,2025-02-10,2025-02-23,8.5,1.34,False,04
AZ,ai_in_production,202506,2025-02-24,2025-03-09,10.2,1.28,False,04
AZ,ai_in_production,202507,2025-03-10,2025-03-23,8.8,1.55,False,04
AZ,ai_in_production,202508,2025-03-24,2025-04-06,9.8,1.23,False,04
AZ,ai_in_production,202509,2025-04-07,2025-04-20,11.0,1.97,False,04
AZ,ai_in_production,202510,2025-04-21,2025-05-04,5.9,0.73,False,04
AZ,ai_in_production,202511,2025-05-05,2025-05-18,12.6,1.58,False,04
AZ,ai_in_production,202512,2025-05-19,2025-06-01,13.3,1.59,False,04
AZ,ai_in_production,202513,2025-06-02,2025-06-15,9.2,1.85,False,04
AZ,ai_in_production,202514,2025-06-16,2025-06-29,11.6,2.26,False,04
AZ,ai_in_production,202515,2025-06-30,2025-07-13,12.2,0.8,False,04
AZ,ai_in_production,202516,2025-07-14,2025-07-27,9.9,1.04,False,04
AZ,ai_in_production,202517,2025-07-28,2025-08-10,10.4,1.37,False,04
AZ,ai_in_production,202518,2025-08-11,2025-08-24,12.2,0.97,False,04
AZ,ai_in_production,202519,2025-08-25,2025-09-07,12.0,1.77,False,04
AZ,ai_in_production,202520,2025-09-08,2025-09-21,14.4,1.11,False,04
CA,ai_in_any_function,202524,2025-11-03,2025-11-16,19.4,0.59,False,06
CA,ai_in_production,202319,2023-08-28,2023-09-10,4.9,0.46,False,06
CA,ai_in_production,202320,2023-09-11,2023-09-24,4.4,0.43,False,06
CA,ai_in_production,202321,2023-09-25,2023-10-08,4.7,0.38,False,06
CA,ai_in_production,202322,2023-10-09,2023-10-22,4.9,0.36,False,06
CA,ai_in_production,202323,2023-10-23,2023-11-05,5.7,0.26,False,06
CA,ai_in_production,202324,2023-11-06,2023-11-19,5.8,0.29,False,06
CA,ai_in_production,202325,2023-11-20,2023-12-03,6.1,0.43,False,06
CA,ai_in_production,202326,2023-12-04,2023-12-17,5.9,0.27,False,06
CA,ai_in_production,202401,2023-12-18,2023-12-31,6.3,0.41,False,06
CA,ai_in_production,202402,2024-01-01,2024-01-14,6.4,0.37,False,06
CA,ai_in_production,202403,2024-01-15,2024-01-28,6.2,0.37,False,06
CA,ai_in_production,202404,2024-01-29,2024-02-11,6.6,0.53,False,06
CA,ai_in_production,202405,2024-02-12,2024-02-25,5.8,0.29,False,06
CA,ai_in_production,202406,2024-02-26,2024-03-10,4.6,0.26,False,06
CA,ai_in_production,202407,2024-03-11,2024-03-24,5.0,0.37,False,06
CA,ai_in_production,202408,2024-03-25,2024-04-07,5.9,0.41,False,06
CA,ai_in_production,202409,2024-04-08,2024-04-21,5.9,0.22,False,06
CA,ai_in_production,202410,2024-04-22,2024-05-05,5.5,0.45,False,06
CA,ai_in_production,202411,2024-05-06,2024-05-19,6.0,0.5,False,06
CA,ai_in_production,202412,2024-05-20,2024-06-02,5.0,0.37,False,06
CA,ai_in_production,202413,2024-06-03,2024-06-16,5.9,0.32,False,06
CA,ai_in_production,202414,2024-06-17,2024-06-30,6.3,0.4,False,06
CA,ai_in_production,202415,2024-07-01,2024-07-14,6.4,0.54,False,06
CA,ai_in_production,202416,2024-07-15,2024-07-28,6.5,0.57,False,06
CA,ai_in_production,202417,2024-07-29,2024-08-11,7.0,0.56,False,06
CA,ai_in_production,202418,2024-08-12,2024-08-25,7.3,0.37,False,06
CA,ai_in_production,202419,2024-08-26,2024-09-08,6.9,0.35,False,06
CA,ai_in_production,202420,2024-09-09,2024-09-22,6.7,0.33,False,06
CA,ai_in_production,202421,2024-09-23,2024-10-06,7.4,0.55,False,06
CA,ai_in_production,202422,2024-10-07,2024-10-20,7.3,0.23,False,06
CA,ai_in_production,202423,2024-10-21,2024-11-03,7.2,0.47,False,06
CA,ai_in_production,202424,2024-11-04,2024-11-17,8.0,0.5,False,06
CA,ai_in_production,202425,2024-11-18,2024-12-01,6.4,0.37,False,06
CA,ai_in_production,202426,2024-12-02,2024-12-15,7.3,0.48,False,06
CA,ai_in_production,202501,2024-12-16,2024-12-29,7.0,0.27,False,06
CA,ai_in_production,202502,2024-12-30,2025-01-12,7.0,0.38,False,06
CA,ai_in_production,202503,2025-01-13,2025-01-26,7.7,0.52,False,06
CA,ai_in_production,202504,2025-01-27,2025-02-09,9.0,0.76,False,06
CA,ai_in_production,202505,2025-02-10,2025-02-23,8.5,0.3,False,06
CA,ai_in_production,202506,2025-02-24,2025-03-09,9.3,0.42,False,06
CA,ai_in_production,202507,2025-03-10,2025-03-23,8.6,0.52,False,06
CA,ai_in_production,202508,2025-03-24,2025-04-06,10.1,0.54,False,06
CA,ai_in_production,202509,2025-04-07,2025-04-20,9.3,0.47,False,06
CA,ai_in_production,202510,2025-04-21,2025-05-04,9.8,0.71,False,06
CA,ai_in_production,202511,2025-05-05,2025-05-18,9.4,0.92,False,06
CA,ai_in_production,202512,2025-05-19,2025-06-01,11.5,0.58,False,06
CA,ai_in_production,202513,2025-06-02,2025-06-15,11.1,0.61,False,06
CA,ai_in_production,202514,2025-06-16,2025-06-29,9.4,0.57,False,06
CA,ai_in_production,202515,2025-06-30,2025-07-13,11.2,0.56,False,06
CA,ai_in_production,202516,2025-07-14,2025-07-27,10.4,0.33,False,06
CA,ai_in_production,202517,2025-07-28,2025-08-10,10.5,0.45,False,06
CA,ai_in_production,202518,2025-08-11,2025-08-24,9.5,0.27,False,06
CA,ai_in_production,202519,2025-08-25,2025-09-07,10.8,0.36,False,06
CA,ai_in_production,202520,2025-09-08,2025-09-21,11.0,0.58,False,06
CO,ai_in_any_function,202524,2025-11-03,2025-11-16,25.2,1.48,False,08
CO,ai_in_production,202319,2023-08-28,2023-09-10,5.3,0.86,False,08
CO,ai_in_production,202320,2023-09-11,2023-09-24,4.2,0.83,False,08
CO,ai_in_production,202321,2023-09-25,2023-10-08,6.1,0.83,False,08
CO,ai_in_production,202322,2023-10-09,2023-10-22,5.6,0.72,False,08
CO,ai_in_production,202323,2023-10-23,2023-11-05,8.1,0.87,False,08
CO,ai_in_production,202324,2023-11-06,2023-11-19,5.6,0.83,False,08
CO,ai_in_production,202325,2023-11-20,2023-12-03,9.4,1.3,False,08
CO,ai_in_production,202326,2023-12-04,2023-12-17,5.5,1.03,False,08
CO,ai_in_production,202401,2023-12-18,2023-12-31,6.3,1.21,False,08
CO,ai_in_production,202402,2024-01-01,2024-01-14,7.9,1.27,False,08
CO,ai_in_production,202403,2024-01-15,2024-01-28,9.0,1.09,False,08
CO,ai_in_production,202404,2024-01-29,2024-02-11,6.0,0.79,False,08
CO,ai_in_production,202405,2024-02-12,2024-02-25,6.6,0.98,False,08
CO,ai_in_production,202406,2024-02-26,2024-03-10,6.1,1.14,False,08
CO,ai_in_production,202407,2024-03-11,2024-03-24,6.1,0.74,False,08
CO,ai_in_production,202408,2024-03-25,2024-04-07,6.3,1.13,False,08
CO,ai_in_production,202409,2024-04-08,2024-04-21,8.5,0.66,False,08
CO,ai_in_production,202410,2024-04-22,2024-05-05,5.3,0.55,False,08
CO,ai_in_production,202411,2024-05-06,2024-05-19,6.9,1.29,False,08
CO,ai_in_production,202412,2024-05-20,2024-06-02,5.8,1.01,False,08
CO,ai_in_production,202413,2024-06-03,2024-06-16,8.8,0.93,False,08
CO,ai_in_production,202414,2024-06-17,2024-06-30,6.6,0.79,False,08
CO,ai_in_production,202415,2024-07-01,2024-07-14,6.9,0.8,False,08
CO,ai_in_production,202416,2024-07-15,2024-07-28,6.6,1.1,False,08
CO,ai_in_production,202417,2024-07-29,2024-08-11,7.5,0.72,False,08
CO,ai_in_production,202418,2024-08-12,2024-08-25,7.3,0.97,False,08
CO,ai_in_production,202419,2024-08-26,2024-09-08,8.0,0.95,False,08
CO,ai_in_production,202420,2024-09-09,2024-09-22,6.8,0.86,False,08
CO,ai_in_production,202421,2024-09-23,2024-10-06,6.5,1.31,False,08
CO,ai_in_production,202422,2024-10-07,2024-10-20,7.6,0.56,False,08
CO,ai_in_production,202423,2024-10-21,2024-11-03,7.5,1.26,False,08
CO,ai_in_production,202424,2024-11-04,2024-11-17,7.3,1.0,False,08
CO,ai_in_production,202425,2024-11-18,2024-12-01,7.1,1.49,False,08
CO,ai_in_production,202426,2024-12-02,2024-12-15,9.3,1.13,False,08
CO,ai_in_production,202501,2024-12-16,2024-12-29,7.5,1.08,False,08
CO,ai_in_production,202502,2024-12-30,2025-01-12,10.7,1.02,False,08
CO,ai_in_production,202503,2025-01-13,2025-01-26,5.6,0.89,False,08
CO,ai_in_production,202504,2025-01-27,2025-02-09,11.2,1.11,False,08
CO,ai_in_production,202505,2025-02-10,2025-02-23,6.4,1.0,False,08
CO,ai_in_production,202506,2025-02-24,2025-03-09,11.8,1.39,False,08
CO,ai_in_production,202507,2025-03-10,2025-03-23,9.0,1.13,False,08
CO,ai_in_production,202508,2025-03-24,2025-04-06,12.7,1.13,False,08
CO,ai_in_production,202509,2025-04-07,2025-04-20,10.2,0.84,False,08
CO,ai_in_production,202510,2025-04-21,2025-05-04,11.9,1.36,False,08
CO,ai_in_production,202511,2025-05-05,2025-05-18,10.1,1.0,False,08
CO,ai_in_production,202512,2025-05-19,2025-06-01,14.5,1.63,False,08
CO,ai_in_production,202513,2025-06-02,2025-06-15,13.3,1.32,False,08
CO,ai_in_production,202514,2025-06-16,2025-06-29,15.9,1.41,False,08
CO,ai_in_production,202515,2025-06-30,2025-07-13,12.7,1.32,False,08
CO,ai_in_production,202516,2025-07-14,2025-07-27,10.7,1.88,False,08
CO,ai_in_production,202517,2025-07-28,2025-08-10,12.0,1.66,False,08
CO,ai_in_production,202518,2025-08-11,2025-08-24,11.2,1.96,False,08
CO,ai_in_production,202519,2025-08-25,2025-09-07,16.2,1.58,False,08
CO,ai_in_production,202520,2025-09-08,2025-09-21,12.9,0.75,False,08
CT,ai_in_any_function,202524,2025-11-03,2025-11-16,15.7,3.03,False,09
CT,ai_in_production,202319,2023-08-28,2023-09-10,3.5,0.7,False,09
CT,ai_in_production,202320,2023-09-11,2023-09-24,3.0,1.27,False,09
CT,ai_in_production,202322,2023-10-09,2023-10-22,3.6,1.3,False,09
CT,ai_in_production,202323,2023-10-23,2023-11-05,3.0,0.87,False,09
CT,ai_in_production,202324,2023-11-06,2023-11-19,4.0,1.05,False,09
CT,ai_in_production,202325,2023-11-20,2023-12-03,3.8,1.28,False,09
CT,ai_in_production,202326,2023-12-04,2023-12-17,4.8,1.14,False,09
CT,ai_in_production,202401,2023-12-18,2023-12-31,3.4,0.91,False,09
CT,ai_in_production,202402,2024-01-01,2024-01-14,3.4,0.59,False,09
CT,ai_in_production,202403,2024-01-15,2024-01-28,3.1,0.81,False,09
CT,ai_in_production,202404,2024-01-29,2024-02-11,4.1,0.89,False,09
CT,ai_in_production,202406,2024-02-26,2024-03-10,4.2,1.3,False,09
CT,ai_in_production,202407,2024-03-11,2024-03-24,3.5,1.31,False,09
CT,ai_in_production,202408,2024-03-25,2024-04-07,5.2,0.96,False,09
CT,ai_in_production,202409,2024-04-08,2024-04-21,4.0,1.09,False,09
CT,ai_in_production,202410,2024-04-22,2024-05-05,5.1,0.6,False,09
CT,ai_in_production,202411,2024-05-06,2024-05-19,4.7,1.14,False,09
CT,ai_in_production,202412,2024-05-20,2024-06-02,4.1,1.29,False,09
CT,ai_in_production,202413,2024-06-03,2024-06-16,4.0,1.0,False,09
CT,ai_in_production,202414,2024-06-17,2024-06-30,5.5,0.93,False,09
CT,ai_in_production,202415,2024-07-01,2024-07-14,3.8,1.16,False,09
CT,ai_in_production,202416,2024-07-15,2024-07-28,6.2,1.39,False,09
CT,ai_in_production,202417,2024-07-29,2024-08-11,6.8,0.98,False,09
CT,ai_in_production,202418,2024-08-12,2024-08-25,3.6,0.87,False,09
CT,ai_in_production,202419,2024-08-26,2024-09-08,5.1,1.54,False,09
CT,ai_in_production,202420,2024-09-09,2024-09-22,3.9,1.1,False,09
CT,ai_in_production,202421,2024-09-23,2024-10-06,6.3,1.11,False,09
CT,ai_in_production,202422,2024-10-07,2024-10-20,5.3,1.67,False,09
CT,ai_in_production,202423,2024-10-21,2024-11-03,6.0,1.94,False,09
CT,ai_in_production,202425,2024-11-18,2024-12-01,5.6,1.26,False,09
CT,ai_in_production,202426,2024-12-02,2024-12-15,4.4,1.24,False,09
CT,ai_in_production,202501,2024-12-16,2024-12-29,4.0,1.14,False,09
CT,ai_in_production,202502,2024-12-30,2025-01-12,8.2,2.45,False,09
CT,ai_in_production,202503,2025-01-13,2025-01-26,6.6,1.02,False,09
CT,ai_in_production,202504,2025-01-27,2025-02-09,6.3,1.3,False,09
CT,ai_in_production,202505,2025-02-10,2025-02-23,8.1,1.83,False,09
CT,ai_in_production,202506,2025-02-24,2025-03-09,5.7,1.13,False,09
CT,ai_in_production,202507,2025-03-10,2025-03-23,7.1,1.04,False,09
CT,ai_in_production,202508,2025-03-24,2025-04-06,9.7,1.74,False,09
CT,ai_in_production,202509,2025-04-07,2025-04-20,9.2,2.16,False,09
CT,ai_in_production,202510,2025-04-21,2025-05-04,9.0,1.66,False,09
CT,ai_in_production,202511,2025-05-05,2025-05-18,8.2,2.1,False,09
CT,ai_in_production,202512,2025-05-19,2025-06-01,7.1,1.16,False,09
CT,ai_in_production,202513,2025-06-02,2025-06-15,7.3,1.53,False,09
CT,ai_in_production,202514,2025-06-16,2025-06-29,8.3,1.14,False,09
CT,ai_in_production,202515,2025-06-30,2025-07-13,10.6,2.13,False,09
CT,ai_in_production,202516,2025-07-14,2025-07-27,8.3,1.04,False,09
CT,ai_in_production,202517,2025-07-28,2025-08-10,7.7,1.58,False,09
CT,ai_in_production,202518,2025-08-11,2025-08-24,10.6,1.85,False,09
CT,ai_in_production,202519,2025-08-25,2025-09-07,7.6,2.07,False,09
CT,ai_in_production,202520,2025-09-08,2025-09-21,8.5,1.24,False,09
DC,ai_in_any_function,202524,2025-11-03,2025-11-16,23.2,5.61,False,11
DC,ai_in_production,202319,2023-08-28,2023-09-10,11.5,4.39,False,11
DC,ai_in_production,202410,2024-04-22,2024-05-05,10.7,2.95,False,11
DC,ai_in_production,202414,2024-06-17,2024-06-30,9.9,3.35,False,11
DC,ai_in_production,202417,2024-07-29,2024-08-11,14.0,3.81,False,11
DC,ai_in_production,202420,2024-09-09,2024-09-22,19.0,5.65,False,11
DC,ai_in_production,202423,2024-10-21,2024-11-03,12.8,3.22,False,11
DC,ai_in_production,202502,2024-12-30,2025-01-12,17.4,6.06,False,11
DC,ai_in_production,202503,2025-01-13,2025-01-26,16.3,4.8,False,11
DC,ai_in_production,202504,2025-01-27,2025-02-09,17.9,6.47,False,11
DC,ai_in_production,202506,2025-02-24,2025-03-09,21.7,5.76,False,11
DC,ai_in_production,202507,2025-03-10,2025-03-23,20.5,6.0,False,11
DC,ai_in_production,202509,2025-04-07,2025-04-20,17.1,6.58,False,11
DC,ai_in_production,202510,2025-04-21,2025-05-04,23.8,5.6,False,11
DC,ai_in_production,202511,2025-05-05,2025-05-18,19.1,6.45,False,11
DC,ai_in_production,202512,2025-05-19,2025-06-01,23.6,7.28,False,11
DC,ai_in_production,202513,2025-06-02,2025-06-15,30.1,10.58,False,11
DC,ai_in_production,202517,2025-07-28,2025-08-10,16.5,3.6,False,11
DC,ai_in_production,202519,2025-08-25,2025-09-07,22.0,3.84,False,11
DE,ai_in_production,202322,2023-10-09,2023-10-22,10.7,2.64,False,10
DE,ai_in_production,202324,2023-11-06,2023-11-19,8.4,2.67,False,10
DE,ai_in_production,202402,2024-01-01,2024-01-14,11.6,3.38,False,10
DE,ai_in_production,202408,2024-03-25,2024-04-07,8.2,3.04,False,10
DE,ai_in_production,202421,2024-09-23,2024-10-06,8.6,1.93,False,10
DE,ai_in_production,202502,2024-12-30,2025-01-12,12.5,3.82,False,10
DE,ai_in_production,202503,2025-01-13,2025-01-26,11.6,3.53,False,10
DE,ai_in_production,202508,2025-03-24,2025-04-06,13.1,2.42,False,10
DE,ai_in_production,202509,2025-04-07,2025-04-20,12.0,4.51,False,10
DE,ai_in_production,202512,2025-05-19,2025-06-01,9.4,2.6,False,10
DE,ai_in_production,202514,2025-06-16,2025-06-29,21.0,5.73,False,10
DE,ai_in_production,202516,2025-07-14,2025-07-27,13.1,4.83,False,10
DE,ai_in_production,202517,2025-07-28,2025-08-10,13.0,4.4,False,10
DE,ai_in_production,202518,2025-08-11,2025-08-24,12.8,1.57,False,10
DE,ai_in_production,202519,2025-08-25,2025-09-07,12.2,2.32,False,10
DE,ai_in_production,202520,2025-09-08,2025-09-21,17.4,7.35,False,10
FL,ai_in_any_function,202524,2025-11-03,2025-11-16,16.5,1.32,False,12
FL,ai_in_production,202319,2023-08-28,2023-09-10,5.4,0.6,False,12
FL,ai_in_production,202320,2023-09-11,2023-09-24,5.1,0.56,False,12
FL,ai_in_production,202321,2023-09-25,2023-10-08,5.1,0.26,False,12
FL,ai_in_production,202322,2023-10-09,2023-10-22,5.6,0.38,False,12
FL,ai_in_production,202323,2023-10-23,2023-11-05,5.1,0.45,False,12
FL,ai_in_production,202324,2023-11-06,2023-11-19,4.8,0.54,False,12
FL,ai_in_production,202325,2023-11-20,2023-12-03,7.2,0.72,False,12
FL,ai_in_production,202326,2023-12-04,2023-12-17,6.8,0.68,False,12
FL,ai_in_production,202401,2023-12-18,2023-12-31,6.4,0.44,False,12
FL,ai_in_production,202402,2024-01-01,2024-01-14,6.9,0.68,False,12
FL,ai_in_production,202403,2024-01-15,2024-01-28,6.3,0.43,False,12
FL,ai_in_production,202404,2024-01-29,2024-02-11,5.9,0.56,False,12
FL,ai_in_production,202405,2024-02-12,2024-02-25,5.3,0.74,False,12
FL,ai_in_production,202406,2024-02-26,2024-03-10,6.5,0.92,False,12
FL,ai_in_production,202407,2024-03-11,2024-03-24,5.4,0.8,False,12
FL,ai_in_production,202408,2024-03-25,2024-04-07,6.2,0.55,False,12
FL,ai_in_production,202409,2024-04-08,2024-04-21,5.5,0.57,False,12
FL,ai_in_production,202410,2024-04-22,2024-05-05,5.7,0.54,False,12
FL,ai_in_production,202411,2024-05-06,2024-05-19,6.4,0.61,False,12
FL,ai_in_production,202412,2024-05-20,2024-06-02,7.5,0.86,False,12
FL,ai_in_production,202413,2024-06-03,2024-06-16,6.0,0.45,False,12
FL,ai_in_production,202414,2024-06-17,2024-06-30,6.7,0.44,False,12
FL,ai_in_production,202415,2024-07-01,2024-07-14,5.1,0.42,False,12
FL,ai_in_production,202416,2024-07-15,2024-07-28,5.8,0.48,False,12
FL,ai_in_production,202417,2024-07-29,2024-08-11,6.7,0.43,False,12
FL,ai_in_production,202418,2024-08-12,2024-08-25,7.1,0.54,False,12
FL,ai_in_production,202419,2024-08-26,2024-09-08,7.0,0.48,False,12
FL,ai_in_production,202420,2024-09-09,2024-09-22,7.3,0.85,False,12
FL,ai_in_production,202421,2024-09-23,2024-10-06,7.3,0.58,False,12
FL,ai_in_production,202422,2024-10-07,2024-10-20,6.9,0.61,False,12
FL,ai_in_production,202423,2024-10-21,2024-11-03,6.7,0.67,False,12
FL,ai_in_production,202424,2024-11-04,2024-11-17,8.0,0.92,False,12
FL,ai_in_production,202425,2024-11-18,2024-12-01,8.3,0.71,False,12
FL,ai_in_production,202426,2024-12-02,2024-12-15,6.4,0.85,False,12
FL,ai_in_production,202501,2024-12-16,2024-12-29,7.8,0.77,False,12
FL,ai_in_production,202502,2024-12-30,2025-01-12,8.4,0.93,False,12
FL,ai_in_production,202503,2025-01-13,2025-01-26,8.5,0.52,False,12
FL,ai_in_production,202504,2025-01-27,2025-02-09,10.0,1.2,False,12
FL,ai_in_production,202505,2025-02-10,2025-02-23,10.4,0.66,False,12
FL,ai_in_production,202506,2025-02-24,2025-03-09,8.9,0.71,False,12
FL,ai_in_production,202507,2025-03-10,2025-03-23,9.7,1.04,False,12
FL,ai_in_production,202508,2025-03-24,2025-04-06,9.8,1.01,False,12
